source_id,ra,dec,ra_error,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmdec,pmra_error,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_g_n_obs,phot_g_mean_flux_over_error,phot_rp_n_obs,phot_rp_mean_flux_over_error,phot_bp_n_obs,phot_bp_mean_flux_over_error,phot_rp_mean_mag,ph_qual,tmass_oid,j_m,h_m,ks_m,j_ks_0,J-H,astrometric_sigma5d_max,astrometric_excess_noise,visibility_periods_used,ruwe,astrometric_gof_al,ipd_gof_harmonic_amplitude,ipd_frac_odd_win,ipd_frac_multi_peak,matched_transits_removed,astrometric_params_solved,astrometric_excess_noise_sig,phot_variable_flag,skiff_type,ra_skiff,dec_skiff,GroupSize_skiff,Sep_skiff,numeric_sp,std_sp,skiff_type_list,j_m-h_m,j_m-ks_m,j_m-phot_g_mean_mag,j_m-phot_bp_mean_mag,j_m-phot_rp_mean_mag,h_m-ks_m,h_m-phot_g_mean_mag,h_m-phot_bp_mean_mag,h_m-phot_rp_mean_mag,ks_m-phot_g_mean_mag,ks_m-phot_bp_mean_mag,ks_m-phot_rp_mean_mag,phot_g_mean_mag-phot_bp_mean_mag,phot_g_mean_mag-phot_rp_mean_mag,phot_bp_mean_mag-phot_rp_mean_mag,bp_rp,B2,B2_cut_split,B2_cut_probability
5336975290279384832,169.63186878183018,-61.67503947615043,0.009529237,0.00906148,0.4040524602908973,0.011298197,35.762558,-5.573829174818479,0.7950539619657251,0.013296219,0.013391136,11.78207,12.328413,390,2563.116,46,1177.1721,47,863.81104,11.056473,AAA,37867667,10.067,9.798,9.655,-0.1197674999999991,0.2690000000000001,0.019827018,0.04337429,26,0.81582725,-5.003636,0.0113823649999999,0,0,0,31,2.152681000000001,NOT_AVAILABLE,,,,,,,,,0.2690000000000001,0.4120000000000008,-1.715069999999999,-2.2614129999999992,-0.9894730000000004,0.1430000000000006,-1.9840699999999991,-2.530413,-1.2584730000000004,-2.12707,-2.673413,-1.401473000000001,-0.5463430000000002,0.7255969999999987,1.271939999999999,1.271939999999999,,,0.762
5865629899804193152,207.2762697287413,-61.66565733419416,0.01336952,0.015720433,0.3467182429049052,0.023325108,14.864593499999998,-5.618805333468552,-1.6119882534206265,0.017544666,0.019252636,11.315648,11.783804,791,1587.3578,85,1060.0151,87,774.8231,10.632125,AAA,37913475,9.781,9.539,9.404,-0.1009119999999992,0.2420000000000008,0.031169903,0.21594496,30,1.4203978,14.9588785,0.013327156,0,53,2,31,77.857315,NOT_AVAILABLE,,,,,,,,,0.2420000000000008,0.3770000000000006,-1.534647999999999,-2.002804,-0.8511249999999997,0.1349999999999998,-1.7766479999999998,-2.244804,-1.0931250000000006,-1.911648,-2.379804,-1.2281250000000004,-0.4681560000000004,0.6835229999999992,1.1516789999999997,1.1516789999999997,,,0.878
5865097804995084672,200.84130656931657,-63.99491735656544,0.009513687,0.011168247,0.2699151139583774,0.0143718899999999,18.780767,-6.415725258031019,-1.6128486747436974,0.01156089,0.015836513,11.243107,11.471238,570,3209.5635,64,2840.8364,66,1424.06,10.841231,AAA,27565564,10.394,10.269,10.163,-0.0390267500000001,0.125,0.022875879,0.10752954,29,0.74179256,-8.738461999999998,0.010627347,0,0,1,31,13.451018000000005,NOT_AVAILABLE,OB-,13 23 21.93,-63 59 41.7,,0.1080411270073715,,,,0.125,0.2309999999999998,-0.8491070000000001,-1.0772379999999997,-0.4472310000000004,0.1059999999999998,-0.974107,-1.2022379999999997,-0.5722310000000004,-1.080107,-1.3082379999999991,-0.6782310000000003,-0.2281309999999994,0.4018759999999997,0.6300069999999991,0.6300069999999991,,,0.79
5334392541813751680,172.15716478162656,-61.6325791324627,0.017166056,0.017210187,0.1997561340718722,0.020371199,9.805812,-5.55903055762822,1.0627061532657294,0.022783201,0.02241907,11.485819,12.092653,442,3718.461,50,4021.9832,50,1800.97,10.708311,AAA,38074060,9.635,9.332,9.143,-0.0937047500000005,0.302999999999999,0.0358104,0.19874905,28,1.2870529,7.8064737,0.014041867,0,0,1,31,47.81915699999999,NOT_AVAILABLE,,,,,,,,,0.302999999999999,0.4919999999999991,-1.8508189999999995,-2.457653,-1.0733110000000003,0.189,-2.1538189999999986,-2.760653,-1.3763109999999994,-2.3428189999999987,-2.949653,-1.5653109999999997,-0.606834000000001,0.7775079999999992,1.3843420000000002,1.3843420000000002,,,0.884
5854522770782179328,214.07326482454403,-61.63176948169116,0.0116334865,0.01581469,0.5283748657452815,0.021686444,24.364292,-3.507047616248333,-2.683997754036512,0.016306013,0.024957336,11.166286,11.469479,626,3105.5266,69,4368.2305,73,2379.734,10.680692,AAA,38078053,10.017,9.858,9.783,-0.1118215,0.1589999999999989,0.035188206,0.16668841,23,1.1601129,5.1413927,0.0132954065,0,1,0,31,44.958687,NOT_AVAILABLE,,,,,,,,,0.1589999999999989,0.2339999999999999,-1.149286,-1.4524790000000003,-0.6636920000000011,0.075000000000001,-1.308285999999999,-1.6114789999999992,-0.822692,-1.383286,-1.6864790000000005,-0.897692000000001,-0.3031930000000002,0.4855939999999989,0.7887869999999992,0.7887869999999992,,,0.668
5334958068743641344,176.73623121113914,-61.62787936413932,0.009827891,0.009691708,0.2101295849786337,0.012009813,17.49649,-6.609086639864074,0.9999382862081694,0.012875605,0.0129446699999999,11.495461,11.987333,473,3389.204,54,4208.6685,55,2001.9237,10.813244,AAA,38096886,9.849,9.562,9.366,-0.0493652499999996,0.2870000000000008,0.019972572,0.0789899,27,0.7878246,-6.495852499999998,0.0113891139999999,0,0,0,31,7.670764999999989,NOT_AVAILABLE,,,,,,,,,0.2870000000000008,0.4830000000000005,-1.6464610000000004,-2.138333,-0.964243999999999,0.1959999999999997,-1.9334610000000008,-2.425333,-1.2512439999999998,-2.129461000000001,-2.621333,-1.4472439999999995,-0.491871999999999,0.6822170000000014,1.1740890000000004,1.1740890000000004,,,0.83
6054960235848993792,187.94092576127144,-61.62549249397173,0.016624805,0.017999368,0.4735317199243104,0.02367733,19.99937,-4.998289364248841,0.048656787872324,0.020760225,0.026446875,11.2665205,11.545753,484,2092.2678,52,3760.2166,53,2004.9683,10.817554,EEA,38108540,10.209,10.068,9.964,-0.0806301250000007,0.141,0.040298585,0.20234741,27,1.3702754,10.133988,0.013463728,0,0,2,31,60.05932200000001,NOT_AVAILABLE,,,,,,,,,0.141,0.2449999999999992,-1.0575205000000008,-1.336753,-0.6085539999999998,0.1039999999999992,-1.1985205000000008,-1.477753,-0.7495539999999998,-1.3025205,-1.581752999999999,-0.853553999999999,-0.2792324999999991,0.4489665000000009,0.728199,0.728199,,,0.622
5878331797407532800,218.01158430324296,-61.624933406589406,0.01359955,0.01753043,0.2844352987719535,0.024814317,11.462547999999996,-4.890531948548153,-2.5889011739282024,0.022078019,0.025923911,11.386501,11.892924,553,2534.0474,61,3080.6304,64,1654.4156,10.6960535,AAA,38111259,9.784,9.556,9.437,-0.140375249999999,0.2280000000000015,0.036102034,0.20809744,25,1.1796075,5.8220754,0.030137869,0,0,1,31,58.02302599999999,NOT_AVAILABLE,,,,,,,,,0.2280000000000015,0.3470000000000013,-1.6025010000000002,-2.108924,-0.912053499999999,0.1189999999999997,-1.8305010000000017,-2.3369240000000016,-1.1400535000000005,-1.9495010000000013,-2.4559240000000013,-1.2590535000000005,-0.5064229999999998,0.6904475000000012,1.196870500000001,1.196870500000001,,,0.896
5478496425482790912,97.4577857560447,-61.624866153363485,0.029578108,0.030047098,0.1877475922337369,0.029079525,6.456350300000004,-2.310531150511516,7.422034765253049,0.04487831,0.03996127,11.0869,10.995889,365,2197.451,39,1136.0421,39,819.1671,11.241335,AAA,38111457,11.444,11.514,11.536,0.0202750000000011,-0.0699999999999985,0.064702034,0.34425858,25,1.0994505,2.5137699,0.027394257,0,0,2,31,175.7821,NOT_AVAILABLE,,,,,,,,,-0.0699999999999985,-0.0919999999999987,0.3571000000000008,0.4481110000000009,0.2026650000000015,-0.0220000000000002,0.4270999999999993,0.5181109999999993,0.2726649999999999,0.4490999999999995,0.5401109999999996,0.2946650000000002,0.0910109999999999,-0.1544349999999993,-0.2454459999999992,-0.2454459999999994,,,0.652
5334771254865476992,178.79097750630876,-61.623546876358645,0.013974447,0.013888461,0.3197788927768402,0.0180135869999999,17.752094,-6.186436676971404,0.8723336582278094,0.016777232,0.0181747119999999,11.196559,11.331766,497,2828.3467,55,3407.4949,54,2128.0754,10.939665,AAA,38117865,10.632,10.623,10.58,-0.1021397500000005,0.0090000000000003,0.027023552,0.16356255,26,1.0166023,0.5189224499999998,0.023015948,0,0,2,31,34.87866600000001,NOT_AVAILABLE,,,,,,,,,0.0090000000000003,0.0519999999999996,-0.5645590000000009,-0.6997660000000003,-0.3076650000000001,0.0429999999999992,-0.5735590000000013,-0.7087660000000007,-0.3166650000000004,-0.6165590000000005,-0.7517659999999999,-0.3596649999999997,-0.1352069999999994,0.2568940000000008,0.3921010000000002,0.3921010000000002,,,0.692
5253706354134046592,160.0369242113433,-61.62179309494133,0.011929651,0.0118358685,0.3455628841811742,0.0138897904999999,24.878912,-7.389756954386941,3.713641640767695,0.016139373,0.014329878,11.463876,11.625475,406,1781.381,42,913.8867,43,651.633,11.169923,AAA,38126556,10.775,10.679,10.615,-0.052219,0.096,0.022758644,0.1145414039999999,28,0.8000371,-5.773130399999999,0.024845531,0,0,0,31,14.888857000000002,VARIABLE,,,,,,,,,0.096,0.1600000000000001,-0.6888760000000005,-0.8504749999999994,-0.3949230000000003,0.064,-0.7848760000000006,-0.9464749999999996,-0.4909230000000004,-0.8488760000000006,-1.0104749999999996,-0.5549230000000005,-0.1615989999999989,0.2939530000000001,0.455551999999999,0.455551999999999,,,0.662
4266967137186924544,282.8355200555185,1.0515779566449277,0.02341119,0.022641946,0.6974768143745088,0.026874159,25.953438,-0.7680059303096882,-4.597564250626236,0.028314393,0.02664006,10.678776,11.334351,207,1224.0339,24,429.98996,24,385.52615,9.880437,AAA,296480657,8.898,8.704,8.624,-0.2396940000000005,0.193999999999999,0.042072657,0.19580983,15,1.6928755,12.708664,0.07908243,0,0,0,95,43.273617,VARIABLE,OB-,18 51 20.53,+01 03 05.7,,0.0801590907563158,,,,0.193999999999999,0.2739999999999991,-1.7807759999999997,-2.436351,-0.9824370000000008,0.08,-1.9747759999999988,-2.630350999999999,-1.176437,-2.0547759999999986,-2.7103509999999997,-1.256437,-0.6555750000000007,0.7983389999999986,1.4539139999999993,1.4539139999999993,,,0.798
5876313751254870272,227.6952923290553,-60.28652957579987,0.010514671,0.012144155,0.2758313635198105,0.01635215,16.8682,-4.446838478606981,-3.352358560593434,0.016160857,0.016358009,11.519781,12.240435,526,2749.1511,60,1706.5706,60,1201.6898,10.666634,AAA,44797408,9.526,9.242,9.131,-0.2021952500000003,0.2839999999999989,0.023655338,0.1064057599999999,22,0.93180215,-2.052346,0.0104582915,0,11,0,31,12.942765000000009,NOT_AVAILABLE,OB,15 10 46.88,-60 17 11.5,,0.0734532345819329,,,,0.2839999999999989,0.3949999999999996,-1.993781,-2.7144349999999995,-1.1406340000000004,0.1110000000000006,-2.277780999999999,-2.998434999999999,-1.4246339999999993,-2.388781,-3.1094349999999995,-1.535634,-0.7206539999999997,0.8531469999999999,1.5738009999999996,1.5738009999999996,,,0.948
5866184431612408704,211.58794581086028,-61.60858223517802,0.008655352,0.012236734,0.3722249809596406,0.017218772,21.617393,-5.4062003763305935,-2.2239055764666125,0.011418865,0.015556239,11.956851,12.553892,1144,1450.0261,131,576.90326,134,513.00946,11.188116,AAA,38190699,10.19,9.93,9.785,-0.1379627500000007,0.2599999999999998,0.025668805,0.13212499,26,1.4687791,20.322807,0.02933256,0,0,0,31,39.082966,NOT_AVAILABLE,,,,,,,,,0.2599999999999998,0.4049999999999993,-1.7668510000000008,-2.363892,-0.9981160000000012,0.1449999999999995,-2.0268510000000006,-2.623892,-1.2581160000000011,-2.171851,-2.7688919999999992,-1.4031160000000007,-0.597040999999999,0.7687349999999995,1.3657759999999983,1.3657759999999983,,,0.77
6055476589654685312,190.46368422911289,-61.6042957180202,0.013218995,0.013811519,0.5094120972172542,0.018073348,28.185816,-4.000526663265882,-0.8163273446827961,0.016996104,0.019733237,11.832071,12.193142,536,6500.0103,61,4485.0586,61,2356.3713,11.279615,AAA,38211642,10.561,10.371,10.255,-0.0882677500000004,0.1899999999999995,0.030305183,0.16762058,29,1.3113824,9.322678,0.0030472580999999,0,0,0,31,40.01353499999999,NOT_AVAILABLE,,,,,,,,,0.1899999999999995,0.3059999999999991,-1.2710709999999992,-1.632142,-0.7186149999999998,0.1159999999999996,-1.461070999999999,-1.8221419999999997,-0.9086149999999992,-1.5770709999999983,-1.9381419999999991,-1.024614999999999,-0.3610710000000008,0.5524559999999994,0.9135270000000002,0.9135270000000002,,,0.648
5337164067013465216,166.99627075613373,-61.59243190442499,0.014171713,0.014974973,0.378031710253399,0.017259497,21.902822,-7.075346898126572,2.4698418727771823,0.01904327,0.019638414,11.264922,11.538891,376,2854.932,41,3784.5317,44,1891.397,10.821749,AAA,38269112,10.202,10.02,9.92,-0.0542305,0.1820000000000003,0.03022612,0.14841287,26,0.98195374,-0.4500942200000004,0.012468994,0,0,2,31,28.430103000000003,NOT_AVAILABLE,,,,,,,,,0.1820000000000003,0.282,-1.0629220000000004,-1.3368909999999996,-0.6197490000000005,0.0999999999999996,-1.2449220000000008,-1.518891,-0.8017490000000009,-1.3449220000000004,-1.6188909999999996,-0.9017490000000006,-0.2739689999999992,0.4431729999999998,0.7171419999999991,0.7171419999999991,,,0.81
5337025661654901376,169.1354431726671,-61.59038960125865,0.0099734925,0.009702447,0.2743771586870496,0.0120678935,22.736126,-5.893976333535256,1.6743022011513276,0.0135158909999999,0.012274022,11.587133,12.2305975,402,2921.7483,48,3445.1729,48,1544.0303,10.780553,AAA,38279174,9.565,9.221,8.956,-0.04878325,0.3439999999999994,0.019788427,0.07204476,27,0.86836874,-3.674517999999999,0.018345859,0,0,0,31,6.471677999999997,NOT_AVAILABLE,,,,,,,,,0.3439999999999994,0.609,-2.022133,-2.6655975000000005,-1.215553,0.2650000000000005,-2.366133,-3.0095975,-1.5595529999999993,-2.631133,-3.2745975000000005,-1.824553,-0.6434645000000003,0.8065800000000003,1.4500445000000006,1.4500445000000006,,,0.804
5242063659861042816,163.17002318978152,-61.58446022014336,0.011166969,0.011579148,0.1856606665232912,0.0133867449999999,13.868992,-5.122279388734276,1.903893655995984,0.0148770649999999,0.014465478,11.974477,12.046762,448,2465.5637,48,895.8482,50,786.4689,11.804694,AAA,38308253,11.608,11.599,11.626,-0.1051192499999991,0.0090000000000003,0.021748124,0.1128904739999999,28,0.838664,-4.730755,0.0098109099999999,0,2,0,31,15.12839600000001,VARIABLE,,,,,,,,,0.0090000000000003,-0.0179999999999989,-0.3664769999999997,-0.4387619999999987,-0.196693999999999,-0.0269999999999992,-0.375477,-0.4477619999999991,-0.2056939999999993,-0.3484770000000008,-0.4207619999999998,-0.1786940000000001,-0.072284999999999,0.1697830000000006,0.2420679999999997,0.2420679999999997,,,0.648
2013082855627928832,359.4833142283637,62.9304464996795,0.010382748,0.010384619,0.2652565966578737,0.0135709889999999,19.545856,-4.25014833223955,-1.1621541246817857,0.013658207,0.014369132,11.067983,11.252496,469,160.0788,53,45.771637,53,57.530838,10.65922,AAA,456740502,10.299,10.212,10.113,-0.0527457500000001,0.0869999999999997,0.022137227,0.1024560599999999,26,0.8038731,-5.823056000000001,0.04463705,0,0,2,31,15.896796999999992,VARIABLE,B8:,23 57 56.01,+62 55 49.6,2.0,0.099834196790241,,,,0.0869999999999997,0.1859999999999999,-0.7689830000000004,-0.9534960000000012,-0.36022,0.0990000000000002,-0.8559830000000002,-1.040496000000001,-0.4472199999999997,-0.9549830000000004,-1.1394960000000012,-0.5462199999999999,-0.1845130000000008,0.4087630000000004,0.5932760000000012,0.5932760000000012,,,0.86
5867078849966758400,208.7322485162225,-61.57978693932538,0.010894795,0.013411368,0.4125862810250291,0.019238073,21.446342,-5.491425329505386,-2.222838323132417,0.013612727,0.015646426,11.4850235,12.088468,850,3521.4226,100,5237.504,100,2242.8713,10.717444,AAA,38330978,9.682,9.433,9.296,-0.1612558749999992,0.2490000000000005,0.025716307,0.18070622,29,1.2005343,7.9497724,0.015859,0,0,2,31,50.56014300000001,NOT_AVAILABLE,,,,,,,,,0.2490000000000005,0.386000000000001,-1.8030235,-2.406468,-1.035444,0.1370000000000004,-2.0520235000000007,-2.655468000000001,-1.2844440000000006,-2.189023500000001,-2.7924680000000013,-1.421444000000001,-0.6034445000000002,0.7675795000000001,1.3710240000000002,1.3710240000000002,,,0.95
5866524764802473600,212.8179918335658,-61.57337143913269,0.014630025,0.022273239,0.4848668154274183,0.031132821,15.574137999999998,-5.946849960370743,-2.2749571262237804,0.02055691,0.03023647,11.5572405,12.002628,855,3584.1797,106,4088.1807,105,2348.084,10.916904,AAA,38362129,10.223,10.001,9.867,-0.066560125,0.2220000000000013,0.047990255,0.2536643,25,1.6713305,24.286583,0.03103376,0,0,1,31,109.65797,NOT_AVAILABLE,,,,,,,,,0.2220000000000013,0.3559999999999998,-1.3342405,-1.7796279999999989,-0.6939039999999999,0.1339999999999985,-1.5562405000000012,-2.001628,-0.9159040000000012,-1.6902404999999998,-2.1356279999999987,-1.0499039999999995,-0.4453874999999989,0.6403365000000001,1.085723999999999,1.085723999999999,,,0.668
2057227285400531456,306.0451462544854,35.863926102865,0.012585545,0.014813603,0.4929722967874673,0.017443907,28.260431,-1.8654093348774976,-4.816266996550029,0.01649378,0.01890207,11.412925,11.879171,505,2434.8088,53,1541.603,56,1338.0774,10.768526,AAA,395384974,9.969,9.701,9.489,-0.000981250000001,0.2679999999999989,0.026399355,0.18796785,29,1.3699276,11.107011,0.006478378,0,0,0,31,68.26462599999999,NOT_AVAILABLE,OB-,20 24 10.84,+35 51 50.2,2.0,0.088917776471397,,,,0.2679999999999989,0.4799999999999986,-1.443925,-1.910171,-0.7995260000000002,0.2119999999999997,-1.711924999999999,-2.178170999999999,-1.067525999999999,-1.9239249999999988,-2.3901709999999987,-1.2795259999999988,-0.4662459999999999,0.6443989999999999,1.110645,1.110645,,,0.796
6054928384369535872,186.471189292032,-61.567919072305,0.01361585,0.012992474,0.4577578181429258,0.018089583,25.305052,-6.077424195067888,-0.1289361202855428,0.016426656,0.016884796,11.234949,11.473039,486,3230.8638,56,3348.3496,58,2825.0208,10.829905,AAA,38388723,10.276,10.102,10.042,-0.0642372500000001,0.1739999999999995,0.02660197,0.14905469,26,0.92139643,-2.2665665,0.0081798459999999,0,0,1,31,29.918495000000007,NOT_AVAILABLE,,,,,,,,,0.1739999999999995,0.2339999999999999,-0.9589490000000004,-1.1970390000000002,-0.5539050000000003,0.0600000000000005,-1.132949,-1.3710389999999997,-0.7279049999999998,-1.1929490000000005,-1.4310390000000002,-0.7879050000000003,-0.2380899999999997,0.4050440000000002,0.6431339999999999,0.6431339999999999,,,0.632
5865635908437368064,207.6770592888619,-61.562120226161255,0.009443669,0.012312262,0.4367161831922416,0.017647667,24.746399,-4.222604968445593,-1.1912827469369396,0.0122474609999999,0.014091377,11.856641,12.164821,695,4870.4785,84,3993.256,88,2648.9333,11.361867,AAA,38416950,10.719,10.621,10.48,-0.1051602500000008,0.0979999999999989,0.022476085,0.14332579,29,1.2893363,10.460303,0.016367396,0,0,0,31,31.767387000000014,NOT_AVAILABLE,,,,,,,,,0.0979999999999989,0.238999999999999,-1.1376410000000003,-1.4458210000000005,-0.6428670000000007,0.141,-1.235640999999999,-1.5438209999999994,-0.7408669999999997,-1.3766409999999991,-1.6848209999999997,-0.8818669999999997,-0.3081800000000001,0.4947739999999996,0.8029539999999997,0.8029539999999997,,,0.678
5866515625112957440,213.54417636418728,-61.557494507159255,0.009666293,0.013359443,0.4299267059750732,0.017741596,24.232695,-5.793625849731408,-2.453111237434457,0.014276146,0.020361673,11.381025,12.124035,717,3468.6216,80,5829.808,80,2038.4003,10.511962,AAA,38439333,9.271,8.878,8.651,-0.0625062499999988,0.3930000000000007,0.031225482,0.1415643,26,1.0433836,1.5273082999999996,0.011416831,0,0,1,31,32.92519999999999,NOT_AVAILABLE,,,,,,,,,0.3930000000000007,0.620000000000001,-2.1100249999999985,-2.8530349999999984,-1.2409619999999997,0.2270000000000003,-2.503024999999999,-3.246034999999999,-1.6339620000000004,-2.7300249999999995,-3.4730349999999994,-1.860962000000001,-0.74301,0.8690629999999988,1.6120729999999988,1.6120729999999988,,,0.914
2058958569563721216,303.13947542654074,35.9368406594842,0.01074435,0.011824351,0.4744192352675608,0.014175127,33.46843,-2.3306194355551284,-6.30538874041032,0.0146966429999999,0.015854312,11.349414,11.698282,479,554.6968,53,141.07275,52,275.3179,10.787236,AAA,395585808,10.102,9.821,9.623,0.0473965000000009,0.2810000000000006,0.022447083,0.1318964799999999,29,0.9748691,-0.7383548599999994,0.009091438,0,0,0,31,29.05894699999999,NOT_AVAILABLE,OB+,20 12 33.48,+35 56 12.8,3.0,0.1878198437712739,,,,0.2810000000000006,0.479000000000001,-1.2474139999999991,-1.5962820000000004,-0.6852359999999997,0.1980000000000004,-1.5284139999999995,-1.877282000000001,-0.9662360000000004,-1.726414,-2.0752820000000014,-1.1642360000000007,-0.3488680000000013,0.5621779999999994,0.9110460000000008,0.9110460000000008,,,0.678
5874655477201301760,226.193936268428,-61.54446405242408,0.009164477,0.010377327,0.4499849727563352,0.014780921,30.443634,-3.50561545697156,-3.818885833972298,0.014414987,0.0150292299999999,11.909654,12.21625,573,5045.492,68,4404.323,68,2355.9182,11.4174385,AAA,38502716,10.836,10.685,10.593,-0.0861634999999996,0.1509999999999998,0.023178885,0.0975384,23,0.98681843,-0.4347957700000009,0.0136039999999999,0,0,0,31,13.191697000000003,NOT_AVAILABLE,,,,,,,,,0.1509999999999998,0.2430000000000003,-1.0736539999999994,-1.3802500000000002,-0.5814384999999991,0.0920000000000005,-1.2246539999999992,-1.53125,-0.7324384999999989,-1.3166539999999998,-1.6232500000000003,-0.8244384999999994,-0.3065960000000007,0.4922155000000003,0.7988115000000011,0.7988115000000011,,,0.694
5878335439539791104,218.4922258624234,-61.54189105972744,0.008517849,0.011143598,0.3879769375114626,0.015239237,25.45908,-5.121528045791943,-3.166049278197782,0.01394818,0.016113015,11.798771,12.106919,534,5304.3687,58,4099.8335,59,1817.264,11.306535,AEE,38515563,10.696,10.52,10.407,-0.0589427500000003,0.1760000000000001,0.022348389,0.09501695,23,0.91057366,-2.905189,0.031596884,0,0,0,31,12.183254000000003,NOT_AVAILABLE,,,,,,,,,0.1760000000000001,0.2889999999999997,-1.1027710000000006,-1.4109189999999998,-0.6105350000000005,0.1129999999999995,-1.2787710000000008,-1.586919,-0.7865350000000007,-1.3917710000000003,-1.6999189999999995,-0.8995350000000002,-0.3081479999999992,0.4922360000000001,0.8003839999999993,0.8003839999999993,,,0.752
5869340442308824320,199.042615156721,-61.5371483995166,0.011012631,0.013161712,0.4082221719988845,0.017137349,23.820616,-3.4192318362449536,-1.2687511927561983,0.0144929139999999,0.0177397,11.246144,11.3875265,612,4465.861,67,2517.1506,66,2189.5544,10.969143,AAA,38538646,10.627,10.584,10.576,-0.1165359999999995,0.043000000000001,0.026087677,0.1473771299999999,28,0.9755247,-0.7873708999999991,0.029174622,0,0,1,31,31.46580700000001,NOT_AVAILABLE,,,,,,,,,0.043000000000001,0.0510000000000001,-0.6191439999999986,-0.7605264999999992,-0.3421430000000001,0.0079999999999991,-0.6621439999999996,-0.8035265000000003,-0.3851430000000011,-0.6701439999999987,-0.8115264999999994,-0.3931430000000002,-0.1413825000000006,0.2770009999999985,0.4183834999999991,0.4183834999999991,,,0.692
5335100421139960832,178.90667704791326,-61.535207229909645,0.011090705,0.010584619,0.1838715473777801,0.0137824969999999,13.340946000000002,-6.780689263589112,1.4465662982129155,0.012930947,0.013813126,11.3858385,11.90869,428,3345.643,48,4670.523,49,1953.7504,10.68596,AAA,38548063,9.707,9.411,9.268,-0.0904596249999998,0.2960000000000011,0.020019101,0.09294647,26,0.8025546,-5.660482399999999,0.0137563939999999,0,0,0,31,9.887231000000014,NOT_AVAILABLE,,,,,,,,,0.2960000000000011,0.439,-1.6788384999999997,-2.2016899999999997,-0.9789599999999988,0.1429999999999989,-1.9748385000000008,-2.4976900000000004,-1.27496,-2.1178384999999995,-2.6406899999999998,-1.417959999999999,-0.5228514999999998,0.6998785000000005,1.2227300000000003,1.2227300000000003,,,0.878
5868777045699118592,203.58019182489625,-61.5318835161754,0.010210246,0.0122084925,0.2506036281192928,0.0172742,14.507393999999998,-7.975774724541287,-1.5220096990723686,0.0140136769999999,0.017986394,11.433325,11.782627,600,3215.7063,66,4847.636,66,1782.7845,10.892604,AAA,38564205,10.208,10.06,9.883,-0.0625812499999991,0.1479999999999997,0.026704721,0.13278028,28,0.9812145,-0.6031481999999997,0.012173593,0,0,0,31,27.37020899999999,NOT_AVAILABLE,,,,,,,,,0.1479999999999997,0.325000000000001,-1.2253249999999998,-1.5746269999999996,-0.6846040000000002,0.1770000000000013,-1.3733249999999997,-1.7226269999999992,-0.8326039999999999,-1.5503250000000008,-1.8996270000000008,-1.0096040000000013,-0.3493019999999998,0.5407209999999996,0.8900229999999993,0.8900229999999993,,,0.798
5877786989391349504,222.68958050712865,-61.53127885044021,0.03231599,0.03863588,0.1708698306057791,0.056746442,3.0111107999999973,-5.030107666344526,-3.273551286990796,0.053072553,0.055176366,11.327375,11.69727,543,1674.285,62,717.2856,63,715.85046,10.763285,AAA,38567421,10.008,9.82,9.713,-0.1085937500000002,0.1879999999999988,0.08166231,0.52013916,23,2.6806853,45.29672,0.02714306,0,0,0,31,377.22284,NOT_AVAILABLE,,,,,,,,,0.1879999999999988,0.2949999999999999,-1.3193750000000009,-1.6892700000000005,-0.7552850000000007,0.1070000000000011,-1.5073749999999997,-1.8772699999999996,-0.9432849999999996,-1.6143750000000008,-1.9842700000000004,-1.0502850000000006,-0.3698949999999996,0.5640900000000002,0.9339849999999998,0.9339849999999998,,,0.792
5868601639220927872,200.19425495084843,-61.5306087105516,0.014921616,0.017735112,0.36514487929168,0.023575867,15.488079,-5.91897215187321,-0.930346054090582,0.018681679,0.0222673,11.759651,12.489873,526,490.73868,50,212.48112,63,165.64374,10.914197,EAE,38570618,9.842,9.518,9.367,-0.1231627500000001,0.3239999999999998,0.033351086,0.23568524,28,1.8306926,25.253448,0.021604374,0,0,1,31,83.51694,NOT_AVAILABLE,,,,,,,,,0.3239999999999998,0.4749999999999996,-1.9176509999999996,-2.647872999999999,-1.0721969999999992,0.1509999999999998,-2.241650999999999,-2.9718729999999987,-1.396196999999999,-2.392650999999999,-3.1228729999999985,-1.5471969999999988,-0.7302219999999995,0.8454540000000001,1.5756759999999996,1.5756759999999996,,,0.9
5863535123988241792,195.55719843679904,-61.53059320257969,0.016531507,0.019534929,0.7707975885922367,0.025940334,29.71425,-4.222401471418141,-1.151701854469266,0.022089586,0.027083926,11.483149,12.109538,589,3480.445,66,2606.4238,68,1232.513,10.696432,EEE,38570699,9.673,9.389,9.163,-0.0700372499999999,0.2840000000000007,0.0407223,0.25643387,28,1.6934828,20.838234,0.020109924,0,0,1,31,98.89669,NOT_AVAILABLE,,,,,,,,,0.2840000000000007,0.5099999999999998,-1.8101489999999991,-2.4365380000000005,-1.0234319999999997,0.2259999999999991,-2.094149,-2.720538000000001,-1.3074320000000004,-2.320148999999999,-2.9465380000000003,-1.5334319999999997,-0.6263890000000014,0.7867169999999994,1.4131060000000009,1.4131060000000009,,,0.72
