source_id,ra,dec,ra_error,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmdec,pmra_error,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_g_n_obs,phot_g_mean_flux_over_error,phot_rp_n_obs,phot_rp_mean_flux_over_error,phot_bp_n_obs,phot_bp_mean_flux_over_error,phot_rp_mean_mag,ph_qual,tmass_oid,j_m,h_m,ks_m,j_ks_0,J-H,astrometric_sigma5d_max,astrometric_excess_noise,visibility_periods_used,ruwe,astrometric_gof_al,ipd_gof_harmonic_amplitude,ipd_frac_odd_win,ipd_frac_multi_peak,matched_transits_removed,astrometric_params_solved,astrometric_excess_noise_sig,phot_variable_flag,skiff_type,ra_skiff,dec_skiff,GroupSize_skiff,Sep_skiff,numeric_sp,std_sp,skiff_type_list,j_m-h_m,j_m-ks_m,j_m-phot_g_mean_mag,j_m-phot_bp_mean_mag,j_m-phot_rp_mean_mag,h_m-ks_m,h_m-phot_g_mean_mag,h_m-phot_bp_mean_mag,h_m-phot_rp_mean_mag,ks_m-phot_g_mean_mag,ks_m-phot_bp_mean_mag,ks_m-phot_rp_mean_mag,phot_g_mean_mag-phot_bp_mean_mag,phot_g_mean_mag-phot_rp_mean_mag,phot_bp_mean_mag-phot_rp_mean_mag,bp_rp,B2,B2_cut_split,B2_cut_probability,visibility
446947804498934272,50.8723918442203,55.20664908096208,0.009692335,0.010763915,0.3884930109074809,0.015009493,25.883154,-0.4015848441497311,-0.66076911201772,0.013022264,0.015460214,10.832159,11.4757395,378,3663.884,41,2554.4514,40,1179.7628,10.042254,AAA,440971253,9.068,8.815,8.657,-0.1327897500000006,0.2530000000000001,0.02223204,0.08058105,20,1.0734144,1.9391195000000003,0.0073587084,0,0,0,31,9.015697499999987,NOT_AVAILABLE,O9.5IV,03 23 29.37,+55 12 24.1,4.0,0.1669340093449419,0.95,,['O9.5IV'],0.2530000000000001,0.4109999999999996,-1.7641590000000011,-2.4077395,-0.9742540000000002,0.1579999999999994,-2.0171590000000013,-2.6607395,-1.2272540000000003,-2.1751590000000007,-2.8187394999999995,-1.3852539999999998,-0.6435804999999988,0.789905000000001,1.4334854999999995,1.4334854999999995,1.0,test,0.968,1.0
246266350946251904,63.83377584583892,48.51337253588606,0.015381148,0.012339881,0.3327463049392175,0.022456111,14.817629,-0.6641137122044729,-0.4823601360938202,0.021797542,0.015569437,11.035942,11.650523,352,1855.5511,41,1262.2405,41,739.1026,10.277261,AAA,425804943,9.376,9.084,8.953,-0.0977355000000002,0.2919999999999998,0.031351965,0.11473772,18,1.1138196,2.822953,0.020049367,0,0,1,31,16.90509399999999,NOT_AVAILABLE,OB+,04 15 20.11,+48 30 48.1,2.0,0.0558133484756883,0.95,,['O9.5'],0.2919999999999998,0.423,-1.659942000000001,-2.2745230000000003,-0.901261,0.1310000000000002,-1.9519420000000007,-2.566523,-1.1932609999999997,-2.082942000000001,-2.6975230000000003,-1.324261,-0.6145809999999994,0.758681000000001,1.3732620000000004,1.3732620000000004,1.0,test,0.96,1.0
4258478319006398336,280.8542649109073,-3.629339697506329,0.013495089,0.013339572,0.3107540867172175,0.01613507,19.259542,-0.6858476741852908,-2.6166385181141987,0.016167022,0.014510313,9.802498,10.41337,214,1593.8566,22,537.2038,25,391.45087,9.02957,AAA,281598252,8.075,7.853,7.693,-0.1453745000000004,0.2219999999999995,0.023367668,0.06919455,15,0.90890056,-1.9093909999999996,0.034890532,0,0,2,31,4.334580399999993,NOT_AVAILABLE,OB,18 43 25.02,-03 37 45.6,4.0,0.0582651895454838,0.95,,['O9.5Iab'],0.2219999999999995,0.3819999999999997,-1.7274980000000006,-2.338370000000001,-0.9545700000000004,0.1600000000000001,-1.949498,-2.5603700000000007,-1.17657,-2.1094980000000003,-2.720370000000001,-1.33657,-0.6108720000000005,0.7729280000000003,1.3838000000000008,1.3838000000000008,1.0,train,0.996,1.0
2027252223303697536,299.86244197388373,26.85969846686692,0.014863875,0.018739209,0.3537435952616108,0.025115078,14.084909,-2.85190288547859,-6.168012434484465,0.020306725,0.023616116,10.44676,11.108148,578,2584.7197,67,1164.2601,67,1053.6063,9.650675,AAA,371578069,8.616,8.392,8.253,-0.1854400000000002,0.2240000000000002,0.033713676,0.22856951,27,2.0003498,29.19898,0.009463751,0,0,2,31,79.79998,NOT_AVAILABLE,O9.5III,19 59 26.99,+26 51 35.0,2.0,0.1003694497387112,0.95,,['O9.5III'],0.2240000000000002,0.3629999999999995,-1.83076,-2.4921480000000003,-1.034675,0.1389999999999993,-2.05476,-2.7161480000000005,-1.2586750000000002,-2.1937599999999997,-2.855148,-1.3976749999999996,-0.6613880000000005,0.7960849999999997,1.4574730000000002,1.4574730000000002,1.0,train,0.986,1.0
2027892212121136128,297.31046078356053,26.79411887903067,0.007570562,0.010550385,0.3105707889308978,0.0130943359999999,23.717949,-3.5997933072613364,-5.499871603504314,0.010246342,0.01293838,11.114625,11.576992,579,3654.837,67,3801.3809,67,2007.596,10.473969,AAA,371403876,9.805,9.572,9.536,-0.12565625,0.2330000000000005,0.018176952,0.09664762,28,0.8394075,-5.6079516,0.0144856665,0,1,0,31,16.391459999999995,NOT_AVAILABLE,O9.5III,19 49 14.51,+26 47 38.9,2.0,0.0724645265809156,0.95,,['O9.5III'],0.2330000000000005,0.2690000000000001,-1.3096250000000005,-1.771992000000001,-0.6689690000000006,0.0359999999999995,-1.542625000000001,-2.004992000000001,-0.9019690000000012,-1.5786250000000006,-2.040992000000001,-0.9379690000000008,-0.4623670000000004,0.6406559999999999,1.1030230000000003,1.1030230000000003,1.0,train,0.954,1.0
2166553616342929664,311.39697584916473,46.35055670430881,0.03982794,0.038683284,0.0791840173930001,0.045044623,1.757901699999998,-3.203949375780978,-4.49154920236092,0.051659707,0.045227505,8.93279,9.196807,348,1448.3843,41,1836.533,42,1358.0107,8.447541,AAA,420605768,7.931,7.833,7.749,-0.1139474999999998,0.0979999999999998,0.07516025,0.46568736,26,3.2835405,47.599586,0.027543917,0,42,1,31,254.05374,NOT_AVAILABLE,OB,20 45 35.28,+46 21 02.1,7.0,0.1130991925887223,0.95,0.2415229457698239,['O8.5V' 'O7.5III((f))' 'O9V' 'B3II'],0.0979999999999998,0.1820000000000003,-1.0017900000000006,-1.2658069999999997,-0.5165409999999993,0.0840000000000005,-1.0997900000000005,-1.3638069999999995,-0.6145409999999991,-1.183790000000001,-1.447807,-0.6985409999999996,-0.264016999999999,0.4852490000000014,0.7492660000000004,0.7492660000000004,1.0,train,0.978,1.0
465538793783729920,38.04521493864301,61.55220455588766,0.010148803,0.013420817,0.4514629727342324,0.019208154,23.503716000000004,-1.1923214677755891,-0.2379494934525092,0.017089302,0.021262571,9.793915,10.087426,585,2055.5884,65,824.25964,64,762.7261,9.312566,AAA,454263768,8.787,8.739,8.654,-0.1519787499999991,0.048,0.030672278,0.13662606,21,1.0145886,0.4917265499999992,0.018316237,0,0,0,95,28.75715,VARIABLE,B0.2V,02 32 10.85,+61 33 08.0,16.0,0.0645996680043189,0.9521428571428572,0.2330460030990438,"['O' 'B2III:' 'O9.5V' 'B0V' 'B0' 'O9V' 'B2' 'O9.7IV' 'O9.5IV/V'
 'O9.7II-III' 'B0.2V' 'O9.7V']",0.048,0.1330000000000009,-1.0069149999999991,-1.300426,-0.5255659999999995,0.0850000000000008,-1.0549149999999994,-1.348426,-0.5735659999999996,-1.1399150000000002,-1.4334260000000008,-0.6585660000000004,-0.2935110000000005,0.4813489999999998,0.7748600000000003,0.7748600000000003,1.0,train,0.962,1.0
2005653524280214400,331.98428755192987,54.518432170802825,0.012050482,0.011263556,0.3050532500378428,0.0136052529999999,22.421724,-4.172517978480273,-3.3165623723667474,0.0151939755,0.0136157889999999,9.743357,9.880591,563,1893.3461,63,915.3547,65,538.2274,9.464358,AAA,439421463,9.218,9.116,9.038,0.0036607499999998,0.1020000000000003,0.021782428,0.1068626199999999,26,0.9785323,-0.5802564599999993,0.012056677,0,0,2,31,13.997361000000012,NOT_AVAILABLE,B0III,22 07 56.24,+54 31 06.4,10.0,0.1053753823428735,0.954,0.0288097205817758,['O9.2ne' 'O9.5Vep' 'O9.5:Ve pec' 'B0III' 'O9.5III?p'],0.1020000000000003,0.1799999999999997,-0.5253569999999996,-0.6625910000000008,-0.2463580000000007,0.0779999999999994,-0.6273569999999999,-0.7645910000000011,-0.348358000000001,-0.7053569999999993,-0.8425910000000005,-0.4263580000000004,-0.1372340000000012,0.2789989999999989,0.4162330000000001,0.4162330000000001,1.0,train,0.952,1.0
2067847502568383744,307.95688855427835,41.47401165964427,0.009088945,0.009656692,0.5448926411075683,0.011306873,48.191277,-2.985404192769401,-4.289105093154848,0.0120769119999999,0.0124932295,11.053035,11.741296,431,3625.099,51,3723.4292,52,1145.9441,10.2316885,AAA,409123625,9.074,8.768,8.634,-0.1647587500000003,0.3059999999999991,0.01813992,0.0847514299999999,27,0.896272,-2.989739,0.0032075692,0,0,1,31,11.342155999999989,NOT_AVAILABLE,OB,20 31 49.66,+41 28 26.5,8.0,0.0954821629172293,0.955,0.0281069386451103,['O9.7IV' 'O9.5V' 'O9III'],0.3059999999999991,0.4399999999999995,-1.979035,-2.6672960000000003,-1.1576885000000008,0.1340000000000003,-2.285034999999999,-2.9732959999999995,-1.4636885,-2.419034999999999,-3.107296,-1.5976885000000003,-0.6882610000000007,0.8213464999999989,1.5096074999999995,1.5096074999999995,1.0,train,0.972,1.0
2020744321390496256,296.3469246574506,24.32498913500988,0.009776004,0.013147632,0.3625545715040931,0.018961838,19.120224,-1.626074432008742,-4.888644101977883,0.011763945,0.016810086,8.618449,8.985701,672,3042.025,75,1252.3976,76,1351.4534,8.054747,AAA,364760724,7.46,7.362,7.287,-0.1598622499999999,0.0979999999999998,0.024128942,0.1273627,25,1.0575567,2.080572800000001,0.016057283,0,0,1,31,20.786362,VARIABLE,B0:II/III:e,19 45 23.26,+24 19 30.1,6.0,0.1415620598977279,0.9583333333333334,0.0721687836487032,['B0II:' 'B0e' 'O8.5/9III'],0.0979999999999998,0.173,-1.158449,-1.5257010000000006,-0.5947470000000008,0.0750000000000001,-1.256449,-1.6237010000000005,-0.6927470000000007,-1.331449,-1.698701000000001,-0.7677470000000008,-0.3672520000000006,0.5637019999999993,0.9309539999999998,0.9309539999999998,1.0,train,0.972,1.0
4255271322807392896,282.4569431204428,-4.32787467406579,0.013579665,0.012513736,0.3312657464158592,0.014525159,22.806341,-0.3066775738616263,-2.7563344044781646,0.016151594,0.013662605,10.071045,10.679692,203,1268.1844,23,429.45776,23,437.95447,9.305498,AAA,279349196,8.439,8.235,8.118,-0.1672612500000001,0.2040000000000006,0.024294173,0.0137766199999999,16,0.815015,-3.790965,0.029595328,0,0,1,31,0.1522037100000091,VARIABLE,OB+,18 49 49.67,-04 19 40.3,5.0,0.0732551636932932,0.96,0.0141421356237309,['O9.5Ia' 'O9.7II'],0.2040000000000006,0.3209999999999997,-1.6320449999999995,-2.2406919999999992,-0.866498,0.1169999999999991,-1.8360450000000004,-2.444692,-1.0704980000000006,-1.9530449999999997,-2.561691999999999,-1.1874979999999995,-0.6086469999999995,0.7655469999999998,1.3741939999999992,1.3741939999999992,1.0,train,0.992,1.0
506790923870949248,32.37529864646512,58.78376363178256,0.009627609,0.014043631,0.3475140313170635,0.018244123,19.047998,0.0439835759257802,-0.1667101177070824,0.0132413719999999,0.019981034,8.7032385,8.868597,384,2445.5737,44,1056.4225,44,1106.8733,8.378753,AAA,448761111,8.06,8.031,8.026,-0.1353096249999992,0.0289999999999999,0.027909404,0.09442791,17,0.89049166,-2.858869800000001,0.022771556,0,0,1,31,11.115525999999988,NOT_AVAILABLE,O9.7II-III,02 09 30.07,+58 47 01.6,8.0,0.0525642992070545,0.962,0.0109544511501033,['O9.5II-III((n))' 'O9.5Ia' 'O9.7II-III' 'O9.7III'],0.0289999999999999,0.0340000000000006,-0.6432384999999989,-0.8085969999999989,-0.3187529999999992,0.0050000000000007,-0.6722384999999989,-0.8375969999999988,-0.3477529999999991,-0.6772384999999996,-0.8425969999999996,-0.3527529999999998,-0.1653584999999999,0.3244854999999997,0.4898439999999997,0.4898439999999997,1.0,train,0.982,1.0
466603670792030080,45.123797101797855,62.72197575468833,0.012980278,0.014904875,0.3797721080579881,0.021609794,17.574074,-0.5702083596582155,3.791188861170233,0.019563995,0.020076705,8.230593,8.458371,511,1563.8317,58,568.7356,59,558.8964,7.822925,AAA,456373904,7.36,7.282,7.237,-0.1253982499999999,0.0780000000000002,0.031505473,0.13940637,21,1.0651435,1.977024200000001,0.022644887,0,0,3,31,19.54500200000001,NOT_AVAILABLE,OB,03 00 29.72,+62 43 19.1,7.0,0.0611165008390522,0.962,0.0370135110466434,['B0' 'O9.7I' 'O9.7Ib' 'O9Ib'],0.0780000000000002,0.1230000000000002,-0.8705930000000004,-1.098370999999999,-0.4629249999999993,0.0449999999999999,-0.9485930000000008,-1.1763709999999996,-0.5409249999999997,-0.9935930000000006,-1.2213709999999995,-0.5859249999999996,-0.2277779999999989,0.407668000000001,0.635446,0.635446,1.0,test,0.954,1.0
2055844752617308672,303.3285757000549,35.02512012894748,0.011326433,0.015205949,0.5086664611352697,0.016604198,30.634811,-0.5011198049463583,-7.347687353339009,0.015872879,0.021041317,8.2318945,8.496938,464,2716.4094,51,1192.272,53,1009.5114,7.776627,AAA,393217923,7.295,7.167,7.109,-0.0947236249999998,0.1280000000000001,0.029300973,0.13308193,29,1.0941926,2.7683432000000003,0.010360249,0,0,2,31,18.76719700000001,NOT_AVAILABLE,One:,20 13 18.86,+35 01 30.6,9.0,0.1690403366120656,0.9666666666666668,0.3055050463303894,['B' 'O7' 'O9V'],0.1280000000000001,0.1859999999999999,-0.9368944999999992,-1.2019380000000002,-0.4816270000000004,0.0579999999999998,-1.0648944999999994,-1.3299380000000005,-0.6096270000000006,-1.1228944999999992,-1.387938,-0.6676270000000004,-0.2650435000000009,0.4552674999999988,0.7203109999999997,0.7203109999999997,1.0,train,0.958,1.0
3449912590522389120,90.77676853177326,31.052281608632327,0.021253562,0.015888395,0.2265398231735916,0.024177076,9.370026,0.2192898624230896,-1.024881020732856,0.024720307,0.015874851,8.890277,8.94208,263,3103.697,29,2408.3823,28,1250.3186,8.734695,AAA,382790020,8.607,8.642,8.63,-0.0880692500000011,-0.0350000000000001,0.037029456,0.11410245,15,0.83947235,-3.6781615999999993,0.073439196,0,0,3,31,12.734060999999995,NOT_AVAILABLE,OB,06 03 06.43,+31 03 08.2,5.0,0.0726711288412082,0.9666666666666668,0.0577350269189625,['B0:' 'O9V' 'B0IV'],-0.0350000000000001,-0.0230000000000014,-0.283277,-0.3350800000000014,-0.127695000000001,0.0119999999999986,-0.2482769999999998,-0.3000800000000012,-0.0926950000000009,-0.2602769999999985,-0.3120799999999999,-0.1046949999999994,-0.0518030000000013,0.155581999999999,0.2073850000000003,0.2073850000000003,1.0,train,0.978,1.0
2009852456101233536,345.6856071003386,57.06393480577517,0.010850102,0.010352337,0.2586502099192076,0.013554833,19.08177,-2.733230071795122,-2.793924385897628,0.013965961,0.012224367,10.648898,10.860637,332,3591.6853,39,3019.6643,37,1383.338,10.268994,AAA,445096054,9.819,9.742,9.705,-0.1219744999999994,0.0769999999999999,0.019804912,0.07926168,25,0.9081998,-2.351659999999999,0.0147970369999999,0,0,1,31,8.280766,NOT_AVAILABLE,OB,23 02 44.55,+57 03 50.2,4.0,0.049310490607695,0.9666666666666668,0.0763762615825973,['O9V' 'B0.5V' 'O9.5V((f))'],0.0769999999999999,0.1140000000000007,-0.829898,-1.0416369999999997,-0.4499939999999984,0.0370000000000008,-0.906898,-1.1186369999999997,-0.5269939999999984,-0.9438980000000008,-1.1556370000000005,-0.5639939999999992,-0.2117389999999996,0.3799040000000016,0.5916430000000013,0.5916430000000013,1.0,train,0.952,1.0
2075283293565448704,300.2499926063488,42.008545245245806,0.020037834,0.02338744,0.4730121262265091,0.024344327,19.430077,-4.025927049287361,-3.731616823249953,0.026850319,0.028513234,7.7510257,7.743029,373,2402.0002,38,1545.7769,42,1258.8403,7.695062,AAA,410385001,7.717,7.714,7.742,-0.0272564250000002,0.0029999999999992,0.041629326,0.23580085,28,0.88650894,-3.0505645,0.023136113,0,0,2,31,37.526190000000014,NOT_AVAILABLE,O9.5III,20 01 00.00,+42 00 30.8,7.0,0.0420575680063125,0.9675,0.023629078131263,['O9.5III' 'O9.7III' 'B0III'],0.0029999999999992,-0.0250000000000003,-0.0340256999999999,-0.0260290000000003,0.0219379999999995,-0.0279999999999995,-0.0370256999999991,-0.0290289999999995,0.0189380000000003,-0.0090256999999995,-0.0010289999999999,0.0469379999999999,0.0079966999999996,0.0559636999999995,0.0479669999999998,0.0479669999999998,1.0,train,0.98,1.0
457262769759711616,38.234920132736136,55.32750235310914,0.012181153,0.017747449,0.409094448522723,0.02169886,18.853268,-1.181173680464653,-2.9697533530055544,0.018346861,0.028478153,8.491983,8.505358,454,2602.7905,50,1712.9841,49,1122.5879,8.402829,AAA,441241329,8.361,8.411,8.442,-0.0934957499999993,-0.0499999999999989,0.042047575,0.14594468,20,0.83668125,-4.849621299999999,0.04048884,0,0,1,31,25.25154000000001,NOT_AVAILABLE,B0IV,02 32 56.38,+55 19 39.1,11.0,0.0918036525641658,0.96875,0.0258774584753383,['O9.5III' 'B0IIIn' 'O9.5II-IIIn' 'O9.5III:n' 'B0III:' 'B0IV' 'O9.5IVn'],-0.0499999999999989,-0.0809999999999995,-0.1309829999999987,-0.1443579999999987,-0.0418289999999999,-0.0310000000000005,-0.0809829999999997,-0.0943579999999997,0.0081709999999989,-0.0499829999999992,-0.0633579999999991,0.0391709999999996,-0.0133749999999999,0.0891539999999988,0.1025289999999987,0.1025289999999987,1.0,train,0.984,1.0
2057970692697712896,305.8051667323176,37.28704588780183,0.008190993,0.009531321,0.5248293403244959,0.011522146,45.549618,-2.5306782199958584,-5.346412675276554,0.01111444,0.012127663,10.7187805,11.353159,431,3586.2642,48,3689.878,47,1176.3217,9.942971,AAA,399018047,8.923,8.715,8.566,-0.1811951250000003,0.2080000000000001,0.0173897579999999,0.07190346,27,1.0441737,1.2955176999999996,0.008300958,0,0,1,31,7.444926699999996,NOT_AVAILABLE,O9.7IV,20 23 13.24,+37 17 13.4,3.0,0.0348044213661763,0.97,,['O9.7IV'],0.2080000000000001,0.3569999999999993,-1.7957804999999991,-2.430159,-1.019971,0.1489999999999991,-2.0037804999999995,-2.638159,-1.2279710000000004,-2.1527804999999987,-2.787158999999999,-1.3769709999999993,-0.6343785000000004,0.7758094999999994,1.4101879999999998,1.4101879999999998,1.0,train,0.964,1.0
465110843239762176,38.309025133063706,60.022757440444295,0.010146098,0.012531375,0.3597173592236223,0.017260054,20.841032,0.0075019699028118,-0.4203670810058799,0.015732255,0.017388364,10.78503,11.199903,514,5186.162,56,4101.304,54,1750.4563,10.183292,AAA,451298639,9.556,9.413,9.319,-0.1295075000000016,0.1429999999999989,0.02466414,0.13331555,23,1.2869585,8.50739,0.009910308,0,0,0,95,31.290503,NOT_AVAILABLE,OB,02 33 14.14,+60 01 21.9,2.0,0.1969352921130137,0.97,,['O9.7IV'],0.1429999999999989,0.2369999999999983,-1.2290300000000016,-1.6439030000000017,-0.6272920000000006,0.0939999999999994,-1.3720300000000003,-1.7869030000000006,-0.7702919999999995,-1.46603,-1.880903,-0.864291999999999,-0.414873,0.601738000000001,1.016611000000001,1.016611000000001,1.0,train,0.964,1.0
2058100503788418048,306.0300308415241,38.022775386447975,0.008967967,0.010377311,0.489493230653315,0.011860862,41.269615,-2.9526385306998866,-5.513157596941173,0.011922592,0.013462232,10.755299,11.613748,442,4227.1196,41,2779.0862,43,1328.8452,9.840027,AAA,400844367,8.655,8.382,8.235,-0.2100747500000004,0.2729999999999997,0.01888868,0.0903942359999999,27,1.1057132,3.0352714,0.011752196,0,0,0,31,12.507693999999988,NOT_AVAILABLE,O9.7IV,20 24 07.21,+38 01 22.1,,0.1128642389666987,0.97,,,0.2729999999999997,0.4199999999999999,-2.100299000000001,-2.958748,-1.1850269999999998,0.1470000000000002,-2.373299000000001,-3.231748,-1.4580269999999995,-2.5202990000000014,-3.378748,-1.6050269999999998,-0.8584489999999985,0.9152720000000016,1.773721,1.773721,1.0,train,0.984,1.0
2016039133151624448,357.22123964129145,63.00531153669072,0.011658499,0.012027982,0.3182026636883763,0.0149205894999999,21.326412,-2.9806342656212963,-1.7053968637388977,0.0143257429999999,0.017291786,11.182666,11.75181,443,2217.3474,49,1045.7396,49,850.96954,10.445783,AAA,456870798,9.54,9.312,9.185,-0.144416500000001,0.2279999999999997,0.02556111,0.121674955,25,1.0138072,0.4076756800000005,0.015591692,0,0,2,31,22.00984,NOT_AVAILABLE,O9.7III,23 48 53.08,+63 00 19.1,2.0,0.1211739669895411,0.97,,['O9.7III'],0.2279999999999997,0.3549999999999986,-1.6426660000000002,-2.2118100000000016,-0.9057830000000012,0.1269999999999989,-1.870666,-2.4398100000000014,-1.133783000000001,-1.9976659999999988,-2.5668100000000003,-1.260783,-0.5691440000000014,0.7368829999999988,1.3060270000000005,1.3060270000000005,1.0,train,0.99,1.0
271629679020572544,62.7947172534603,50.70821829133124,0.014469687,0.0079723215,0.3319560096988161,0.017737087,18.715363,-0.9536008647989972,-1.1758577827868002,0.019201893,0.014284046,10.907856,11.554609,604,2381.9885,65,861.2264,63,791.5989,10.12117,AAA,430850757,9.19,8.941,8.795,-0.1332140000000006,0.2489999999999987,0.027198417,0.10368958,20,1.1072725,3.62305,0.0137336279999999,0,0,1,31,19.684404,NOT_AVAILABLE,O9.7III,04 11 10.72,+50 42 29.5,,0.143771293258613,0.97,,,0.2489999999999987,0.3949999999999996,-1.7178560000000012,-2.364609,-0.9311699999999998,0.1460000000000008,-1.966856,-2.6136089999999985,-1.1801699999999986,-2.1128560000000007,-2.7596089999999998,-1.3261699999999994,-0.6467529999999986,0.7866860000000013,1.433439,1.433439,1.0,train,0.996,1.0
456780633911740288,33.94139725992377,55.99629433650835,0.012971126,0.0186837,0.4135092135624307,0.025530191,16.19687,0.1589925062349797,-4.24275359895806,0.017308168,0.02322741,7.78992,7.8588276,530,1927.4745,56,645.24036,59,764.44653,7.6064887,AAA,442734994,7.454000000000001,7.451,7.432,-0.0674800000000006,0.0030000000000001,0.03319037,0.17424755,21,0.9535259,-1.4282857999999994,0.043092914,0,0,3,31,27.788389999999996,VARIABLE,O9.7II(n),02 15 45.94,+55 59 46.7,13.0,0.0561943655807309,0.9727272727272728,0.0261116483933546,"['O9.7II(n)' 'O9.7I' 'O9.7II((n))' 'B0II-III' 'O9.7Ib' 'B0II' 'O9.2(II)'
 'B0III' 'O9.5III' 'O9.5II']",0.0030000000000001,0.0219999999999993,-0.3359200000000006,-0.4048275999999999,-0.1524887000000001,0.0189999999999992,-0.3389200000000008,-0.4078276,-0.1554887000000002,-0.35792,-0.4268275999999993,-0.1744886999999995,-0.0689075999999992,0.1834313000000005,0.2523388999999998,0.2523388999999998,1.0,train,0.994,1.0
458488003675180160,35.79902547050592,57.47204107753976,0.009261054,0.01066021,0.3928752035210865,0.015641058,25.118198,-0.531975737206626,-0.9839511155874816,0.012886958,0.013999849,9.6335535,9.783295,458,3631.7566,49,4584.7925,49,1811.0183,9.33669,AAA,445992970,9.132,9.045,9.052,-0.0653883749999999,0.0869999999999997,0.019709019,0.0943716799999999,20,0.9132442,-2.5506244,0.028103754,0,0,1,31,14.158066999999988,NOT_AVAILABLE,O7.5Vz,02 23 11.77,+57 28 19.4,4.0,0.060823709829106,0.975,0.3181980515339463,['B2' 'O7.5Vz'],0.0869999999999997,0.08,-0.5015535,-0.6512950000000011,-0.2046900000000011,-0.0069999999999996,-0.5885534999999997,-0.7382950000000008,-0.2916900000000009,-0.5815535000000001,-0.7312950000000011,-0.2846900000000012,-0.149741500000001,0.2968634999999988,0.4466049999999999,0.4466049999999999,1.0,train,0.976,1.0
2200307455080694784,335.5107450695077,58.719271779520206,0.016068146,0.014886413,0.4468190519793165,0.017553393,25.454855,-3.9146770433445104,-2.662867057468547,0.022428768,0.019102255,9.462142,9.756009,326,1500.1868,38,224.19965,38,199.43587,8.826962,AAA,448628705,8.13,7.981,7.927,-0.1807854999999989,0.1490000000000009,0.032078527,0.13802384,25,1.0694995,1.6993898000000005,0.0042544295999999,0,20,0,95,20.73666399999999,NOT_AVAILABLE,O9.5V,22 22 02.59,+58 43 09.3,5.0,0.1171927125146347,0.975,0.0353553390593274,['O9.5V' 'B0V'],0.1490000000000009,0.2030000000000011,-1.3321419999999993,-1.6260089999999998,-0.6969619999999992,0.0540000000000002,-1.4811420000000002,-1.7750090000000007,-0.8459620000000001,-1.5351420000000005,-1.829009000000001,-0.8999620000000004,-0.2938670000000005,0.6351800000000001,0.9290470000000006,0.9290470000000006,1.0,train,0.958,1.0
512586277853556352,21.533357709952504,63.03412316708072,0.009309937,0.010422784,0.2953706666209792,0.013721411,21.52626,-2.239020231211548,-0.4619913091365316,0.010574713,0.013479255,9.887212,10.236235,528,3187.7847,60,283.04257,60,268.59955,9.266935,AAA,456921290,8.593,8.472,8.372,-0.1578029999999999,0.1210000000000004,0.019776868,0.083441526,26,0.97037834,-0.8729052500000005,0.0120054799999999,0,19,2,31,9.242210999999998,NOT_AVAILABLE,OB,01 26 08.01,+63 02 02.9,5.0,0.0632459824917697,0.975,0.0353553390593274,['O9.5V' 'B0'],0.1210000000000004,0.221,-1.294212,-1.643235000000001,-0.6739350000000002,0.0999999999999996,-1.4152120000000004,-1.764235000000001,-0.7949350000000006,-1.515212,-1.8642350000000008,-0.8949350000000003,-0.3490230000000007,0.6202769999999997,0.9693000000000004,0.9693000000000004,1.0,train,0.982,1.0
2014149897293278848,350.1854483354341,61.19459355028689,0.012516586,0.013241122,0.3340638498216494,0.0152207419999999,21.947935,-2.662478918588872,0.3883155924287822,0.016275285,0.017120685,8.5150175,8.749199,457,2324.6562,51,764.5047,52,768.3373,8.086849,AAA,453587627,7.603,7.471,7.375,-0.0570043750000004,0.1319999999999996,0.02519312,0.12546709,29,1.0438436,1.2919538,0.019178161,0,0,0,31,15.417603500000013,NOT_AVAILABLE,A1Ia,23 20 44.52,+61 11 40.5,22.0,0.0968721755986108,0.975,0.3812710939198296,"['O6.5f(n)p' 'B:' 'O6.5IIIef' 'B0I' 'O7I' 'O6.5ef' 'O6.5IIIf'
 'O6.5(f)(n)p' 'B2I' 'B2' 'O9:' 'A1Ia' 'B1n' 'O7f' 'O7:k' 'B0' 'B5']",0.1319999999999996,0.2279999999999997,-0.912017500000001,-1.146199000000001,-0.4838490000000011,0.096,-1.0440175000000007,-1.2781990000000008,-0.6158490000000008,-1.1400175000000008,-1.3741990000000008,-0.7118490000000008,-0.2341815,0.4281684999999999,0.66235,0.66235,1.0,train,0.964,1.0
511265970556959488,26.473899000975457,61.32057305204695,0.008094259,0.010009075,0.3600683742562213,0.015863089,22.698503,-1.2433126323600217,-0.5721667703084512,0.0113823449999999,0.0119351629999999,9.923223,10.157474,694,5011.2114,80,4793.162,78,2793.1143,9.514043,AAA,453827679,9.143,9.091,9.059,-0.1320557499999988,0.0520000000000013,0.02093555,0.08926956,29,0.9257385,-2.7473930000000006,0.01657694,0,0,2,31,14.07606899999999,NOT_AVAILABLE,OB,01 45 53.74,+61 19 14.1,10.0,0.0479732761598545,0.975,0.4644889664997436,['B1' 'O/B0' 'B2' 'B3' 'B0:'],0.0520000000000013,0.0840000000000014,-0.7802229999999994,-1.014474,-0.3710429999999984,0.032,-0.8322230000000008,-1.0664740000000013,-0.4230429999999998,-0.8642230000000009,-1.0984740000000013,-0.4550429999999998,-0.2342510000000004,0.409180000000001,0.6434310000000014,0.6434310000000014,1.0,train,0.98,1.0
