source_id,ra,dec,ra_error,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmdec,pmra_error,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_g_n_obs,phot_g_mean_flux_over_error,phot_rp_n_obs,phot_rp_mean_flux_over_error,phot_bp_n_obs,phot_bp_mean_flux_over_error,phot_rp_mean_mag,ph_qual,tmass_oid,j_m,h_m,ks_m,j_ks_0,J-H,astrometric_sigma5d_max,astrometric_excess_noise,visibility_periods_used,ruwe,astrometric_gof_al,ipd_gof_harmonic_amplitude,ipd_frac_odd_win,ipd_frac_multi_peak,matched_transits_removed,astrometric_params_solved,astrometric_excess_noise_sig,phot_variable_flag,skiff_type,ra_skiff,dec_skiff,GroupSize_skiff,Sep_skiff,numeric_sp,std_sp,skiff_type_list,j_m-h_m,j_m-ks_m,j_m-phot_g_mean_mag,j_m-phot_bp_mean_mag,j_m-phot_rp_mean_mag,h_m-ks_m,h_m-phot_g_mean_mag,h_m-phot_bp_mean_mag,h_m-phot_rp_mean_mag,ks_m-phot_g_mean_mag,ks_m-phot_bp_mean_mag,ks_m-phot_rp_mean_mag,phot_g_mean_mag-phot_bp_mean_mag,phot_g_mean_mag-phot_rp_mean_mag,phot_bp_mean_mag-phot_rp_mean_mag,bp_rp,B2,B2_cut_split,B2_cut_probability,SNRG,RA_OBS,DEC_OBS,DESIG,HELIO,HELIO_RV,fits_name,GroupID,GroupSize,Separation,constain,Hgam_mu,Hgam_lambdaEff,SNR,mu-lambda_eff,Hgam_p-T,4102_S,4102_EW4,4102_sigma,4102_type,4121_S,4121_EW4,4121_sigma,4121_type,4144_S,4144_EW4,4144_sigma,4144_type,4387_S,4387_EW4,4387_sigma,4387_type,4471_S,4471_EW4,4471_sigma,4471_type,4271.8_S,4271.8_EW4,4271.8_sigma,4271.8_type,4383.5_S,4383.5_EW4,4383.5_sigma,4383.5_type,4226.7_S,4226.7_EW4,4226.7_sigma,4226.7_type,4481_S,4481_EW4,4481_sigma,4481_type,4542_S,4542_EW4,4542_sigma,4542_type,4552_S,4552_EW4,4552_sigma,4552_type,4089_S,4089_EW4,4089_sigma,4089_type,sp,4958.8_S,4958.8_EW4,4958.8_sigma,4958.8_type,sequence,4226_S,4226_EW4,4226_sigma,4226_type,4583_S,4583_EW4,4583_sigma,4583_type,4383_S,4383_EW4,4383_sigma,4383_type,4046_S,4046_EW4,4046_sigma,4046_type
3361029548002460800,105.8535899499396,16.85957430852931,0.037494957,0.033403475,0.2870977251601295,0.041643277,6.894214999999999,0.5222042419329633,-2.2294267025659305,0.05020672,0.044141665,10.035436,9.984482,217,1395.1796,23,1888.8033,22,1117.0912,10.099874,AAA,343561726,10.21,10.273,10.293,-0.0186089999999987,-0.0629999999999988,0.077124186,0.3266649,16,1.1224642,2.5109639999999995,0.0876022499999999,0,0,0,95,123.64705,NOT_AVAILABLE,B2III:,07 03 24.86,+16 51 34.5,2.0,0.0396889222245802,,,,-0.0629999999999988,-0.0829999999999984,0.1745640000000001,0.2255180000000011,0.110126000000001,-0.0199999999999995,0.237563999999999,0.2885179999999998,0.1731259999999998,0.2575639999999987,0.3085179999999994,0.1931259999999994,0.0509540000000008,-0.0644379999999991,-0.1153919999999999,-0.1153919999999999,,,0.758,338.81,105.8536,16.859579,LAMOST J070324.86+165134.4,True,-19.24918,spec-56258-GAC105N15V2_sp09-084.fits,,,0.0385246448805208,1.0,4343.02227993714,4341.326171875,332.817138671875,1.6961080621395013,1.3322799371399014,30.94735465891784,3.2570109297048253,3.1543728005356275,E,1.134722452771101,0.06895642029578856,1.203492786636295,E,2.165771081595198,0.3631447961843025,1.2102096840137846,E,2.1449960175255085,0.4272349865578998,1.3165879877319804,E,21.85606763696395,0.9007209689073538,2.072156468142653,T,5.452465097819802,0.15336374146475942,1.5372191534227881,E,-0.324529982319358,,,U,1.3316854210997446,0.11306232689610621,5.292362218274895,T,6.217999930651805,0.8853855400462111,5.15147591763366,T,-0.9538042057649914,,,U,3.8072505276110427,0.07626344483150023,1.7110047870665976,E,0.15192098256601366,,,U,0,0.6984776659623678,,,U,0.9829742735092025,1.14096973433522,0.09852116651367206,5.132963721352559,T,1.9815405812658033,0.07459391014928846,44.669065513717946,E,-0.48258942669664606,,,U,-0.13022030144408409,,,U
453233849915163008,43.26176357705391,53.62571858680949,0.017993761,0.022297272,0.486596123273618,0.028646452,16.986261,-0.2413170027669711,-1.5341569878650372,0.024751462,0.030337617,11.231941,11.519455,488,1094.3809,53,674.2781,56,397.12143,10.764228,AAA,437391249,10.202,10.094,10.073,-0.1607352500000005,0.1080000000000005,0.0456191,0.25473228,20,1.6641598,18.276697,0.03698923,0,0,0,31,124.078156,VARIABLE,,,,,,,,,0.1080000000000005,0.1289999999999995,-1.0299410000000009,-1.3174550000000007,-0.5622279999999993,0.020999999999999,-1.1379410000000014,-1.4254550000000012,-0.6702279999999998,-1.1589410000000004,-1.4464550000000005,-0.6912279999999988,-0.2875139999999998,0.4677130000000016,0.7552270000000014,0.7552270000000014,,,0.64,335.2,43.261765,53.625725,LAMOST J025302.82+533732.6,True,-8.07833,spec-58423-TD030224N542147B01_sp10-201.fits,,,0.0232865077763028,1.0,4340.535104374087,4341.7275390625,331.2375183105469,-1.1924346884134138,1.1548956259130136,23.084079515409293,6.653368176905163,5.516093216463707,E,-0.046535368229840675,,,U,-0.1025185937232057,,,U,0.611006582076098,,,U,8.968187081512406,0.6731936399775316,2.0953375917560915,T,2.3217129304989546,0.18047121654126128,3.571061561191166,E,0.23590386950135717,,,U,-1.1347117065613141,,,U,2.997630726378262,0.23373571676650742,1.3889215924815626,E,0.6258936415379018,,,U,2.561027038765534,0.03516936183057073,2.2226316256676935,E,3.1906587169560146,1.681318358964696,16.912241611070456,T,0,0.14214430719441026,,,U,0.34720428549251975,-1.3358330735532087,,,U,2.6258750091541305,0.06831176967833573,2.6806055104794053,E,-0.15552247259537824,,,U,-0.3099868257797852,,,U
457984835359661824,37.68876494349592,57.10811415328753,0.01276713,0.014606288,0.4356354578164671,0.021028943,20.715994,-0.410317687236563,-1.1392056133835669,0.016770888,0.018168181,11.544007,11.729821,530,3222.8604,64,3668.5317,63,2381.8862,11.210195,AAA,445193366,10.857,10.842,10.774,-0.1095017500000001,0.0149999999999987,0.026505148,0.17650269,21,1.3203101,10.015295,0.018382752,0,0,1,31,65.42566,NOT_AVAILABLE,,,,,,,,,0.0149999999999987,0.0830000000000001,-0.6870070000000013,-0.8728210000000001,-0.3531950000000012,0.0680000000000013,-0.702007,-0.8878209999999989,-0.368195,-0.7700070000000014,-0.9558210000000004,-0.4361950000000014,-0.1858139999999988,0.333812,0.5196259999999988,0.5196259999999988,,,0.648,332.74,37.688541,57.108069,LAMOST J023045.24+570629.0,True,-19.57332,spec-59111-HD023050N553254V01_sp11-241.fits,,,0.4670123223607307,1.0,4340.825658489781,4341.671875,330.46923828125,-0.8462165102191648,0.8643415102187646,16.974072411280634,5.219380888822661,4.8471073072605515,E,0.5216644021719754,,,U,1.2729651661297974,0.3797374744182689,1.2729662768908936,E,1.8462683318850712,0.6664992783246428,1.4198515247182955,E,13.223532679699971,1.161272528644215,2.414612636774862,T,3.4986281393956418,0.1889793001142061,2.2544394497583014,E,0.9651072499773693,,,U,1.2801095299513119,0.00648530695672992,1.234361310671106,E,1.5947030186934783,0.1652834521260617,1.8156407543476059,T,0.6987345704567776,,,U,4.578350467481923,0.10508166206483481,2.168369162796678,E,1.5903090038185392,1.7545080367586343,16.56546232386412,T,0,-0.16181324319792004,,,U,,1.2413432725884395,0.0059668170636749795,1.234156883359617,E,1.8955508618205519,0.12655116317019244,23.364122132014636,E,0.26190606132686706,,,U,-0.5080752059211853,,,U
3377264451362264320,95.38372160404472,22.94467248363757,0.013575223,0.011843965,0.523425562691454,0.015079173,34.711823,0.6858616379835585,-2.1568239085224787,0.017056994,0.013500455,10.927923,11.2337055,201,3509.033,22,3279.976,22,1045.3665,10.427346,AAA,360945624,9.815,9.682,9.598,-0.115480750000001,0.1329999999999991,0.023842808,0.073182814,16,0.8624676,-2.7050160000000005,0.0039494922,0,1,0,31,6.448107999999991,NOT_AVAILABLE,OB-,06 21 32.09,+22 56 40.8,,0.0487243777689859,,,,0.1329999999999991,0.2169999999999987,-1.1129230000000003,-1.4187054999999995,-0.6123460000000005,0.0839999999999996,-1.2459229999999994,-1.5517054999999988,-0.7453459999999996,-1.329922999999999,-1.6357054999999985,-0.8293459999999993,-0.3057824999999994,0.5005769999999998,0.8063594999999992,0.8063594999999992,,,0.632,332.95,95.384033,22.944837,LAMOST J062132.16+225641.4,True,24.86093,spec-57439-KP062257N223048V01_sp04-038.fits,7.0,2.0,1.190158964402634,1.0,4342.12313562191,4341.5732421875,327.9556579589844,0.5498934344095687,0.4331356219099689,10.468349788772143,3.542083359813795,4.0440385127090055,E,1.3875948399267308,0.3038146449925823,1.203492786636295,E,2.0090588666313525,0.19080990531663156,1.2102096840137846,E,1.2338738641046416,0.29602549792581595,1.2811751650020446,E,17.05513135715126,1.0951834192158452,2.0465603183473067,E,1.4025527132083822,0.00704222530774528,1.2475322703113139,E,-0.10448864979253722,,,U,0.8817114044311644,,,U,1.5635763189625567,0.1001244391910405,1.5591490823008163,T,-0.7341361877550722,,,U,2.5958022611447578,0.06825032050841684,1.3293616027101223,E,0.9030559354974897,,,U,0,0.407082581600374,,,U,,0.8571937721706772,,,U,0.5316157084634703,,,U,-0.3454602974484787,,,U,-0.33550290130193994,,,U
2006613569726393216,339.84049449638337,56.2237949675914,0.016154787,0.014431288,0.4153845085970234,0.018697437,22.216120000000004,-4.498276657868074,-3.196170786619649,0.0193844,0.016759764,11.200464,11.396165,366,2851.6975,43,4692.2036,45,2131.3555,10.855083,AAA,443235768,10.443,10.373,10.299,-0.081366,0.0700000000000002,0.027749015,0.1523640299999999,24,1.0081521,0.2362062799999993,0.025519127,0,0,1,31,30.816475,NOT_AVAILABLE,,,,,,,,,0.0700000000000002,0.1440000000000001,-0.7574640000000006,-0.9531650000000004,-0.4120830000000008,0.0739999999999998,-0.8274640000000009,-1.0231650000000003,-0.4820830000000011,-0.9014640000000008,-1.0971650000000004,-0.556083000000001,-0.1957009999999996,0.3453809999999997,0.5410819999999994,0.5410819999999994,,,0.64,328.48,339.840539,56.223808,LAMOST J223921.72+561325.7,True,7.4901,spec-56967-HD224251N544526V01_sp15-203.fits,,,0.1006713744726356,1.0,4341.255919018386,4341.69384765625,327.3050231933594,-0.4379286378643883,0.4340809816139881,19.513236515226396,7.101818664534735,4.701333230960639,E,-0.3103478078586713,,,U,-0.32882869454802216,,,U,-0.09842810274946862,,,U,2.2686406549657625,0.11547112457582175,1.3057064423807023,E,-0.3356520666771014,,,U,-0.23093470460485688,,,U,0.3526533125571431,,,U,6.657593801679495,0.22052174605435637,1.3086268325448283,E,-0.2595006795029331,,,U,2.511550479205415,0.057403312007962295,1.3293616027101223,E,1.9331555834454974,1.4236857268334022,10.427701283052482,T,0,1.1886763337011157,0.009643836435459902,1.448163074586765,E,1.9097566327896571,0.31482707176726366,,,U,3.0214163933074993,0.26958404398978214,4.37389537466635,E,-0.2751515131883566,,,U,-0.3571842965552542,,,U
3369341851610084096,96.88339203232508,16.391153301929457,0.018094039,0.016004805,0.2700320763921139,0.02149087,12.564967,-0.1478488066123655,-0.358190356534696,0.022050565,0.016842306,11.271555,11.460517,204,2508.444,24,2649.7375,24,1746.7787,10.935227,AAA,342200692,10.523,10.438,10.398,-0.0933887499999999,0.084999999999999,0.031121159,0.12379089,16,0.92098284,-1.6009604,0.07318483,0,0,0,31,22.88912400000001,NOT_AVAILABLE,,,,,,,,,0.084999999999999,0.125,-0.7485549999999996,-0.9375169999999996,-0.4122269999999997,0.0400000000000009,-0.8335549999999987,-1.0225169999999988,-0.4972269999999987,-0.8735549999999996,-1.0625169999999995,-0.5372269999999997,-0.188962,0.3363279999999999,0.52529,0.52529,,,0.726,332.67,96.883393,16.391155,LAMOST J062732.01+162328.1,True,-25.20507,spec-58423-TD062610N184524B01_sp01-004.fits,24.0,6.0,0.0069669723222446,1.0,4342.793712902625,4341.32958984375,324.50250244140625,1.464123058874975,1.1037129026253751,37.93726364997607,6.271453567585767,4.337595590394048,E,0.19436778530639373,,,U,-0.37203832421265665,,,U,-0.04354935593820163,,,U,4.36058885514467,0.2377832381228141,1.7649772133375248,T,1.6361883424838186,0.015809079667893466,1.6223425094700432,E,-0.3414991877100684,,,U,1.6800398605228628,0.028302404838066505,1.234361310671106,E,7.618340029877142,0.22037946263259978,1.3602407661852036,E,-0.24460513097098396,,,U,4.080249590580806,0.06374161183031529,1.3293616027101223,E,1.096136282999828,65.94504059074087,409.8533507470919,T,0,-0.09602440825489113,,,U,0.926808232457389,1.4310713081335578,0.025134671429674526,1.234156883359617,E,2.8482430359951416,0.08986241774959905,2.047492420801663,T,-0.4130435187146612,,,U,0.3805791083053494,,,U
459531680719428096,45.63070922339222,55.521227042242735,0.024415994,0.03289438,0.8077530801567498,0.0385713,20.941816,-0.144794530737895,0.2339783369685801,0.035198644,0.04915015,10.815383,11.467695,357,3666.2034,40,3355.517,40,1298.0535,10.019088,AAA,441676025,9.027,8.829,8.632,-0.1508457500000006,0.1979999999999986,0.07446355,0.2971965,19,2.4112325,30.73664,0.0152137475,0,0,2,31,121.781944,NOT_AVAILABLE,,,,,,,,,0.1979999999999986,0.3949999999999996,-1.7883830000000014,-2.4406950000000016,-0.9920880000000007,0.1970000000000009,-1.986383,-2.638695,-1.1900879999999994,-2.183383000000001,-2.835695000000001,-1.3870880000000003,-0.6523120000000002,0.7962950000000006,1.4486070000000009,1.4486070000000009,,,0.742,326.3,45.630715,55.521226,LAMOST J030231.37+553116.4,True,-8.9051,spec-58423-TD030224N542147B01_sp15-131.fits,30.0,2.0,0.0123559759810951,1.0,4341.316315545012,4341.66259765625,314.6120910644531,-0.346282111237997,0.3736844549875968,19.601127067785246,6.2585308971082245,5.183146908327756,T,0.06409633739403191,,,U,-0.24402855489192482,,,U,0.3847697242234316,,,U,6.504385739936045,0.5393067912834169,2.104543799433882,T,1.897340331168275,0.049190545320544225,1.5716958639140814,E,-0.07442772892427665,,,U,4.507260868232959,0.253586778801767,7.344807661326097,E,3.0518283243137705,0.21518253230350887,1.9337358300381484,T,-1.0771415274622291,,,U,1.7537771432945413,0.014694532982175323,1.6193439802725431,E,2.0769401169984354,0.3485265789110572,3.500293322694015,T,0,0.4968168793504072,,,U,0.3989983730622558,4.507260868232959,0.25274628632475055,7.302189254419016,E,2.6220388111824446,0.04342125431488554,3.9150301614998777,E,-0.3496167892098973,,,U,0.20342796932791382,,,U
277312126906962432,67.69226057954191,55.94665915467064,0.015708169,0.01322753,0.2291923268087801,0.021125274,10.8492,-0.1461360261484388,-0.3928241918135891,0.024155078,0.018554341,9.853887,10.163038,350,2128.5544,39,1225.623,38,1210.5166,9.360433,AAA,442625065,8.834,8.678,8.597,-0.07722175,0.1559999999999988,0.034520514,0.14278236,20,1.3141103,7.6060295,0.016640028,0,1,0,31,26.530193,NOT_AVAILABLE,OB-,04 30 46.15,+55 56 48.0,,0.0682537155401908,,,,0.1559999999999988,0.2370000000000001,-1.0198870000000009,-1.3290380000000006,-0.5264330000000008,0.0810000000000013,-1.1758869999999997,-1.4850379999999994,-0.6824329999999996,-1.2568870000000008,-1.5660380000000007,-0.7634330000000009,-0.3091509999999999,0.4934539999999998,0.8026049999999998,0.8026049999999998,,,0.866,320.51,67.69202,55.945904,LAMOST J043046.08+555645.2,True,17.23159,spec-57407-HD044807N553609V02_sp14-038.fits,182.0,2.0,2.7614776839962394,1.0,4340.963124367895,4341.60107421875,313.01983642578125,-0.6379498508549659,0.7268756321045657,26.597819553973984,2.9474569179606442,2.6704021565627034,E,1.1847112531474464,0.0429136772960987,1.203492786636295,E,3.2836934209990756,0.2917974983302709,1.2102096840137846,E,2.7186292378656285,0.45910769329948,1.2811751650020446,E,14.904573876572332,0.8025681675399982,1.4008407655216022,E,2.651953335557941,0.20004037724859816,1.7894937224800114,E,0.6411267550315082,,,U,1.2447169851699378,0.020635797746226484,1.2343613106711064,E,5.131392232322513,0.30988229552607166,1.3086268325448283,T,-0.8031716736027419,,,U,5.542779977423221,0.09710372415356588,1.4329567373281331,E,0.418060863492356,,,U,0,0.31294488065843984,,,U,0.3861133646452877,1.1836960490579913,0.01926586562677664,1.2341568833596543,E,1.4928980654141706,0.2551243103378858,423.62391392060084,E,0.09338629136121364,,,U,0.07872500679455342,,,U
274401032434208768,73.0540676180514,56.11832078372037,0.014520942,0.011437564,0.528880276463849,0.018628413,28.391052,0.1789048781634741,-1.995670542048407,0.018846799,0.015493152,11.154334,11.478908,406,3011.1565,44,2907.6436,45,1654.2163,10.653736,AAA,443003367,10.089,9.947,9.88,-0.1095835000000002,0.1420000000000012,0.027126903,0.12742732,20,0.9242838,-2.0791504,0.015753087,0,0,1,31,25.36579900000001,NOT_AVAILABLE,,,,,,,,,0.1420000000000012,0.2089999999999996,-1.065334,-1.389908,-0.5647359999999999,0.0669999999999984,-1.2073340000000012,-1.5319080000000014,-0.7067360000000011,-1.2743339999999996,-1.5989079999999998,-0.7737359999999995,-0.3245740000000001,0.5005980000000001,0.8251720000000002,0.8251720000000002,,,0.762,319.36,73.05406,56.118323,LAMOST J045212.97+560705.9,True,22.46434,spec-56700-GAC071N55V1_sp09-204.fits,40.0,3.0,0.0172455139577569,1.0,4341.436453855655,4341.65185546875,312.8092346191406,-0.2154016130953095,0.2535461443449094,18.9036037435092,7.976877398270898,5.331098565606072,E,-0.01561634943579194,,,U,-0.5232350720132866,,,U,-0.08528932646978243,,,U,4.618011352187165,0.22345305215189296,1.5337520802433546,E,0.609558266731994,,,U,-0.5238095799807805,,,U,1.3860130940585402,-0.013200176986300192,1.234361310671106,E,6.011052813618651,0.19157254518880948,1.3086268325448283,E,-0.962767552729483,,,U,4.095186137792029,0.05891601739127179,1.3293616027101223,E,2.325801787958821,0.5589994193002303,3.9438567480614792,T,0,0.5311647452383376,,,U,0.8573279413457615,1.3115223506830656,-0.01658743360092561,1.234156883359617,E,2.7013852439600985,0.3088490691588355,6.246245155710314,E,-0.7298106993397473,,,U,-0.58664033385299,,,U
193772676539511680,81.81039660551603,39.852330699297774,0.024346912,0.018456135,0.1803626996768859,0.027511565,6.555886699999999,-0.0356824682172263,-0.5650975313556175,0.03018248,0.022462137,10.630794,10.870661,207,2020.3236,23,2236.1248,23,1361.018,10.161258,AAA,405280196,9.673,9.54,9.481,-0.0954484999999998,0.1330000000000009,0.043240845,0.15857626,14,1.1514237,2.8783927,0.050630957,0,90,0,95,29.23008200000001,NOT_AVAILABLE,O4V((f)),05 27 14.50,+39 51 08.4,4.0,0.0562483571060692,,,,0.1330000000000009,0.1920000000000001,-0.9577939999999998,-1.197661,-0.4882580000000001,0.0589999999999992,-1.0907940000000007,-1.330661000000001,-0.621258000000001,-1.149794,-1.3896610000000005,-0.6802580000000003,-0.2398670000000002,0.4695359999999997,0.709403,0.709403,,,0.776,321.01,81.810394,39.852325,LAMOST J052714.49+395108.3,True,-23.33555,spec-56587-GAC079N41V1_sp07-193.fits,179.0,2.0,0.0217444169534147,1.0,4341.287366875444,4341.62158203125,312.2342529296875,-0.3342151558063051,0.4026331245559049,43.53472599097359,2.2642149913360394,2.9257908489576683,E,-0.15601813495158073,,,U,-0.14622234905392523,,,U,-0.01728808583831054,,,U,2.3784154254815535,-0.011290570437094423,1.3057064423807023,E,1.4891943942222823,66.17548032134304,466.7911800241184,T,-0.10348092357890301,,,U,-0.2581886800827812,,,U,0.6948227674070517,,,U,19.147061140711394,0.9276217044062458,1.8928753821575797,E,0.6549804692896453,,,U,-0.3162691315046797,,,U,0,0.2890999920001706,,,U,,-0.24707763337991803,,,U,0.4176297081386421,,,U,-0.10959169040771652,,,U,1.624575507248806,0.08918879151204266,1.1815898604053505,E
3377507963127084800,94.3941562309256,23.26421280364981,0.0136422925,0.011840346,0.5813740557214664,0.015333397,37.915543,0.4668854783685652,-1.5471562586209215,0.017984098,0.012711048,10.826915,11.203496,204,4134.4565,24,2575.0645,22,1955.712,10.256419,AAA,361831519,9.576,9.395,9.289,-0.0974787499999991,0.1810000000000009,0.025753278,0.0626175099999999,14,1.0563792,1.1231557,0.047536414,0,0,1,31,6.093522500000006,NOT_AVAILABLE,OB,06 17 34.60,+23 15 51.2,,0.0483828169236471,,,,0.1810000000000009,0.2870000000000008,-1.250914999999999,-1.627495999999999,-0.6804189999999988,0.1059999999999998,-1.431915,-1.808496,-0.8614189999999997,-1.537915,-1.914496,-0.9674189999999996,-0.3765809999999998,0.5704960000000003,0.9470770000000002,0.9470770000000002,,,0.726,323.59,94.394584,23.264218,LAMOST J061734.70+231551.1,True,4.32183,spec-57391-KP061029N225952V01_sp13-208.fits,4.0,5.0,1.4148824824292965,1.0,4341.719959747018,4341.6484375,311.1229248046875,0.0715222470180378,0.029959747018438,8.412755260207899,3.680998546371345,4.230336540335163,E,1.3945765983556377,0.32228115752886854,1.203492786636295,E,1.850775581846685,0.23395380007961702,1.2102096840137846,E,1.3435851845575202,0.3213865380386507,1.2811751650020446,E,10.975305858888603,0.8643627846538698,1.9842090882610637,E,2.0471310598393493,-0.002139125857219981,1.2475322703113139,E,0.07822029057346187,,,U,0.48497432664935475,,,U,0.9538719960760297,,,U,0.7543770713921296,,,U,6.885471775346177,0.17012000562382706,1.4575653722681123,E,0.7520566732287072,,,U,0,0.09320492832741778,,,U,,0.6162714953364477,,,U,0.37600283197974793,,,U,-0.2659545319642273,,,U,-0.7768439210329887,,,U
183735750283657600,80.64993443706817,35.49710939560776,0.015966423,0.011748582,0.5003546144294678,0.018649451,26.829454,-0.4111571501939604,-1.8667755013196337,0.01924211,0.014324736,11.050185,11.336488,247,2579.3132,26,1081.2491,26,1078.8586,10.581251,AAA,394437891,9.986,9.821,9.759,-0.0957962499999998,0.1650000000000009,0.026712012,0.10629823,16,0.9663203,-0.7148736000000007,0.05475355,0,0,1,31,16.314323,NOT_AVAILABLE,OB-,05 22 35.99,+35 29 49.6,,0.0703098304594785,,,,0.1650000000000009,0.2270000000000003,-1.0641850000000002,-1.3504879999999986,-0.5952509999999993,0.0619999999999993,-1.229185000000001,-1.5154879999999995,-0.7602510000000002,-1.2911850000000005,-1.577487999999999,-0.8222509999999996,-0.2863029999999984,0.4689340000000008,0.7552369999999993,0.7552369999999993,,,0.746,320.93,80.649938,35.497117,LAMOST J052235.98+352949.6,True,-24.47874,spec-56948-HD052351N362354V_sp05-160.fits,,,0.0292999060475805,1.0,4342.512033702575,4341.505859375,310.99884033203125,1.0061743275746269,0.8220337025750268,15.539610144123566,4.33788757974039,3.8913028722213365,E,1.334517624398421,0.27579725409920264,1.2034927866362963,E,2.131360882759047,0.24607834914976834,1.2102096840137846,E,1.8093010477833904,0.5463078440412775,1.2811751650020446,E,13.658910789977547,0.9768942036559234,1.7572072334078312,E,8.73852778854272,0.20699824117358095,1.2475322703113139,E,-0.1410668785980973,,,U,1.0352317617758229,0.04332960651594559,1.4705821040546954,E,3.4529340304691085,0.15453673647137506,1.3086268325448283,T,0.14720095620695675,,,U,3.858700733238441,0.12504852711021236,1.5732208235245952,E,0.6134689225747878,,,U,0,0.41172563259493666,,,U,0.15819188597192782,0.91468564734459,,,U,0.5667644346139913,,,U,-0.2192570990336558,,,U,-0.20313553464446546,,,U
3373043499242184320,97.4331526761502,21.06440551221348,0.019696584,0.019861469,0.5014506299188409,0.0209035799999999,23.988745,-0.6228574980792925,-0.8431225671745797,0.021094978,0.018182367,9.751542,9.825122,206,2547.5215,21,2354.5942,21,2553.172,9.5787525,AEA,355671321,9.35,9.238,9.266,-0.0373855000000005,0.1120000000000001,0.035028152,0.11050014,14,0.9604166,-0.7383245000000009,0.1492816699999999,0,0,5,31,12.974634000000009,NOT_AVAILABLE,,,,,,,,,0.1120000000000001,0.0839999999999996,-0.4015420000000009,-0.4751220000000007,-0.2287525000000006,-0.0280000000000004,-0.513542000000001,-0.5871220000000008,-0.3407525000000007,-0.4855420000000006,-0.5591220000000003,-0.3127525000000002,-0.0735799999999997,0.1727895000000003,0.2463695000000001,0.2463695000000001,,,0.732,331.14,97.434396,21.065006,LAMOST J062944.25+210354.0,True,-25.45303,spec-58423-TD062610N184524B01_sp12-247.fits,79.0,2.0,4.703121119926364,1.0,4341.336325452987,4341.7666015625,308.65545654296875,-0.4302761095132155,0.3536745470128153,6.315670134575438,2.5395986534376624,3.0747447899487073,E,-0.2684997567484916,,,U,1.6112017750707788,-0.04139522473021351,1.2102096840137846,E,3.924134715494815,0.9297944977428083,1.2811751650020446,E,1.1835913523899344,0.14121047525592462,1.381379766265711,E,1.5247087631885536,0.3444817461264628,1.335077059969285,E,4.177130963843502,0.990863700961909,1.2801530284446005,E,3.934814792287403,0.4669655212253826,1.234361310671106,E,1.6254235364587026,-0.2660251128261233,1.3086268325448283,E,0.5343409150070146,,,U,1.1915589390507357,0.11428995095372185,3.14306535193217,E,-0.2873522675486802,,,U,0,2.1983911757698014,-0.14501098801816176,1.448163074586771,E,,3.907909010562169,0.43356214094113577,1.2341568833596241,E,2.5069234895187003,0.227297195045841,2.34002876982712,E,4.388947992056513,1.0118325647071922,1.2800070089363969,E,3.658286917433904,0.48457769846113163,1.1815898604053505,E
938727980863358592,100.74359025335026,33.72035585277231,0.032416962,0.032178823,0.1457119970984556,0.040696125,3.580488199999998,1.3636071348269567,0.7742164193269074,0.037037242,0.03094182,11.609133,11.548088,183,2533.5652,18,1433.775,18,913.7849,11.699551,AAA,389818304,11.845,11.945,11.997,-0.0550332499999992,-0.0999999999999996,0.05175292,0.24832262,16,1.1304473,2.4725263,0.059851587,0,0,1,31,76.00993,NOT_AVAILABLE,,,,,,,,,-0.0999999999999996,-0.1519999999999992,0.2358670000000007,0.2969120000000008,0.145449000000001,-0.0519999999999996,0.3358670000000003,0.3969120000000004,0.2454490000000005,0.3878670000000001,0.448912,0.2974490000000003,0.061045,-0.0904179999999997,-0.1514629999999996,-0.1514629999999996,,,0.796,305.14,100.743574,33.720359,LAMOST J064258.45+334313.2,True,24.00783,spec-58903-HD064137N355554V02_sp01-006.fits,188.0,2.0,0.0499692434959586,1.0,4342.878630698351,4341.39111328125,305.3218994140625,1.4875174171011167,1.188630698351517,15.755722429576617,3.992728771705151,4.097102001579771,E,1.3302250893003538,0.21103706532470987,1.2034927866362999,E,2.0858723397608063,0.34596510481541487,1.2102096840137848,E,1.9053263915899967,0.4993477838308756,1.281175165202728,E,43.16515850951984,1.2610700727202375,2.246380643284113,T,4.688248685299297,0.08832158075376406,1.2475322703113139,E,-0.3845658676915991,,,U,0.43542220312788027,,,U,3.6741792865722656,0.17947197683861996,1.921602781445092,T,-0.26916833836275356,,,U,4.396040083449718,0.10104198281346659,1.3293616027105384,E,0.37808198875118915,,,U,0,0.8940027812432797,,,U,0.1423172119622848,0.38737443052975123,,,U,0.7094302958282303,,,U,-0.5575863440010149,,,U,0.6915001686919353,,,U
