source_id,ra,dec,ra_error,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmdec,pmra_error,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_g_n_obs,phot_g_mean_flux_over_error,phot_rp_n_obs,phot_rp_mean_flux_over_error,phot_bp_n_obs,phot_bp_mean_flux_over_error,phot_rp_mean_mag,ph_qual,tmass_oid,j_m,h_m,ks_m,j_ks_0,J-H,astrometric_sigma5d_max,astrometric_excess_noise,visibility_periods_used,ruwe,astrometric_gof_al,ipd_gof_harmonic_amplitude,ipd_frac_odd_win,ipd_frac_multi_peak,matched_transits_removed,astrometric_params_solved,astrometric_excess_noise_sig,phot_variable_flag,skiff_type,ra_skiff,dec_skiff,GroupSize_skiff,Sep_skiff,numeric_sp,std_sp,skiff_type_list,j_m-h_m,j_m-ks_m,j_m-phot_g_mean_mag,j_m-phot_bp_mean_mag,j_m-phot_rp_mean_mag,h_m-ks_m,h_m-phot_g_mean_mag,h_m-phot_bp_mean_mag,h_m-phot_rp_mean_mag,ks_m-phot_g_mean_mag,ks_m-phot_bp_mean_mag,ks_m-phot_rp_mean_mag,phot_g_mean_mag-phot_bp_mean_mag,phot_g_mean_mag-phot_rp_mean_mag,phot_bp_mean_mag-phot_rp_mean_mag,bp_rp,B2,B2_cut_split,B2_cut_probability,SNRG,RA_OBS,DEC_OBS,DESIG,HELIO,HELIO_RV,fits_name,GroupID,GroupSize,Separation,constain,Hgam_mu,Hgam_lambdaEff,SNR,mu-lambda_eff,Hgam_p-T
3436639079993718784,91.98236363776697,28.782784533146224,0.019969508,0.016772375,0.1875966114688743,0.022798505,8.228461000000003,-0.1636822535338482,-1.0105108095515882,0.024716552,0.016931323,11.327216,11.479827,250,1966.3297,28,2525.875,30,804.02,11.034542,AAA,376707946,10.756,10.731,10.689,-0.0925539999999998,0.0250000000000003,0.035473555,0.14750741,15,1.0161105,0.3784117400000006,0.0900154,0,0,1,31,28.827036,NOT_AVAILABLE,OB-,06 07 55.77,+28 46 58.1,,0.0837425543192706,,,,0.0250000000000003,0.0670000000000001,-0.5712159999999997,-0.723827,-0.2785419999999998,0.0419999999999998,-0.5962160000000001,-0.7488270000000004,-0.3035420000000002,-0.6382159999999999,-0.7908270000000002,-0.345542,-0.1526110000000002,0.2926739999999999,0.4452850000000001,0.4452850000000001,,,0.818,199.17,91.982372,28.782794,LAMOST J060755.76+284658.0,True,-24.86288,spec-58785-HD061522N292953V01_sp10-026.fits,,,0.0431004182864826,1.0,4341.800932669815,4341.625,196.29844665527344,0.17593266981475608,0.11093266981515626
206414929956454272,72.04417680064255,44.99689923659464,0.015878493,0.012153109,0.2987085006112254,0.019492976,15.323904,-0.0699324721235701,-0.9244628637081264,0.023352569,0.020061815,11.586727,11.892344,419,3212.113,48,3011.7378,47,1737.1855,11.103707,AAA,417322647,10.564,10.44,10.39,-0.1251817500000003,0.1240000000000005,0.03517915,0.1384537999999999,20,1.3191948,8.703887,0.026028758,0,0,0,95,32.05966000000001,NOT_AVAILABLE,OB-,04 48 10.60,+44 59 48.9,,0.0678446420648966,,,,0.1240000000000005,0.1739999999999995,-1.0227269999999995,-1.3283439999999995,-0.5397069999999999,0.0499999999999989,-1.1467270000000005,-1.452344,-0.6637070000000005,-1.1967269999999992,-1.502343999999999,-0.7137069999999994,-0.3056169999999998,0.4830199999999998,0.7886369999999996,0.7886369999999996,,,0.8,1.45,72.044174,44.996906,LAMOST J044810.60+445948.8,True,22.75053,spec-57054-HD045554N450205V01_sp03-094.fits,,,0.0253706473194311,1.0,4345.88615051443,4340.712890625,1.4512972831726074,5.173259889429573,4.1961505144299736
3140626596759605120,108.57208723325864,5.598390321461361,0.013658026,0.013842632,0.4397810749831851,0.018202867,24.15999,-0.2606389702441261,1.314438136488819,0.015957639,0.013639761,11.864057,12.388084,191,3773.9915,23,892.9153,23,692.6527,11.177676,AEE,310205367,10.087,9.731,9.621,-0.0947642500000007,0.3559999999999998,0.022393653,0.07481504,16,0.9362315,-1.2122443999999994,0.07031954,0,0,0,31,6.0433749999999975,NOT_AVAILABLE,,,,,,,,,0.3559999999999998,0.4659999999999993,-1.777057000000001,-2.3010839999999995,-1.0906760000000002,0.1099999999999994,-2.133057000000001,-2.657084,-1.446676,-2.2430570000000003,-2.7670839999999988,-1.5566759999999995,-0.5240269999999985,0.6863810000000008,1.2104079999999993,1.2104079999999993,,,0.728,9.56,108.572079,5.598387,LAMOST J071417.29+053554.1,True,-14.4728,spec-59194-HD071947N070834V02_sp02-142.fits,,,0.0318296869093013,1.0,4341.91556411438,4341.79443359375,9.4384765625,0.12113052062977658,0.22556411438017676
3127722526439209088,101.19984542582924,4.384072707954501,0.014824807,0.014345976,0.2000685588872651,0.01638407,12.211163,-0.1744008495919042,0.0288155730133778,0.018346667,0.015675182,11.3847885,11.957956,199,3351.427,23,3101.299,23,1615.518,10.646301,AAA,306583682,9.622,9.257,9.076,-0.0311971250000007,0.3650000000000002,0.027486889,0.09216079,15,0.9012577,-1.960151,0.019946046,0,0,1,31,11.90493699999999,NOT_AVAILABLE,,,,,,,,,0.3650000000000002,0.5459999999999994,-1.762788500000001,-2.3359559999999995,-1.0243009999999997,0.1809999999999991,-2.127788500000001,-2.700956,-1.3893009999999997,-2.3087885000000004,-2.881955999999999,-1.5703009999999988,-0.5731674999999985,0.7384875000000015,1.311655,1.311655,,,0.77,65.92,101.19984,4.384053,LAMOST J064447.96+042302.5,True,23.33981,spec-55984-GAC_099N04_V3_sp06-081.fits,,,0.0735732087298182,1.0,4342.4165990699385,4342.0283203125,62.71595764160156,0.3882787574384565,0.7265990699388567
2031158822474727424,295.6798740058772,27.657231108428377,0.007929121,0.010283951,0.2957404067186696,0.0136104859999999,21.728865,-2.476709849343824,-4.726510532558436,0.01055596,0.013143102,11.857972,12.125331,550,5225.226,60,3050.7346,61,1973.0271,11.417267,AAA,373700805,10.836,10.717,10.637,-0.106243,0.1189999999999997,0.018375117,0.0938467799999999,27,0.9789182,-0.6736637999999999,0.014679153,0,0,0,31,12.819739999999996,NOT_AVAILABLE,,,,,,,,,0.1189999999999997,0.1989999999999998,-1.021972,-1.289330999999999,-0.5812670000000004,0.08,-1.1409719999999997,-1.408330999999999,-0.7002670000000002,-1.2209719999999995,-1.4883309999999987,-0.7802670000000003,-0.267358999999999,0.4407049999999994,0.7080639999999985,0.7080639999999985,,,0.706,252.84,295.67989,27.657249,LAMOST J194243.17+273926.0,True,13.42445,spec-57641-HD193711N282959V01_sp06-237.fits,,,0.0821559119190565,1.0,4341.789900630906,4341.6376953125,244.80638122558594,0.15220531840623153,0.0999006309066317
458044728688621568,37.3598008448623,57.38395416026955,0.013273161,0.015326691,0.3898265459319952,0.021891654,17.807085,-0.4516805128454804,-1.156411987909702,0.017644158,0.019265894,10.756744,11.027485,501,1467.8748,57,559.1329,56,609.8112,10.30661,AAA,445800752,9.842,9.726,9.65,-0.0846859999999996,0.1159999999999996,0.027198076,0.17763248,21,1.313645,9.175191,0.02743282,0,0,0,95,52.922234,VARIABLE,OB-,02 29 26.36,+57 23 02.2,2.0,0.0720944461687211,,,,0.1159999999999996,0.1920000000000001,-0.9147439999999988,-1.185485,-0.4646099999999986,0.0760000000000005,-1.0307439999999986,-1.3014849999999996,-0.5806099999999983,-1.106743999999999,-1.377485,-0.6566099999999988,-0.270741000000001,0.4501340000000002,0.7208750000000013,0.7208750000000013,,,0.796,210.47,37.360151,57.385061,LAMOST J022926.43+572306.2,True,-19.46691,spec-59111-HD023050N553254V01_sp11-180.fits,,,4.042135367866099,1.0,4341.407263635864,4341.685546875,210.1924591064453,-0.278283239135817,0.2827363641354168
3433349581721136256,94.2409826102356,27.94883996883256,0.016861271,0.0145938555,0.483300416748576,0.018305557,26.401842,0.8550700360089811,-1.3919831935281444,0.021679914,0.01622508,11.133428,11.703506,193,4386.0474,23,2505.875,23,1699.8553,10.411215,AAA,374477960,9.506,9.143,8.965,-0.0011069999999997,0.3629999999999995,0.030316029,0.10714544,16,0.8784682,-2.4494001999999995,0.04780364,0,0,2,31,13.548145000000003,NOT_AVAILABLE,,,,,,,,,0.3629999999999995,0.5410000000000004,-1.627428,-2.1975060000000006,-0.905215,0.1780000000000008,-1.990428,-2.560506,-1.2682149999999996,-2.1684280000000005,-2.738506000000001,-1.4462150000000005,-0.5700780000000005,0.722213,1.2922910000000003,1.2922910000000003,,,0.72,55.67,94.240988,27.948832,LAMOST J061657.83+275655.7,True,18.60307,spec-55959-GAC_094N27_V3_sp15-190.fits,,,0.0334181466023559,1.0,4341.785795089151,4342.0380859375,51.30219268798828,-0.2522908483488209,0.0957950891515793
4486081624003365376,264.0657707307858,6.456216279863665,0.023171986,0.021115482,0.0825086827230382,0.032242972,2.5589664000000027,-1.504944302164977,-4.299749221181331,0.031157652,0.024846505,11.936192,11.884036,457,1924.5414,50,1343.5227,52,862.3582,12.016653,AAA,312792024,12.128,12.239,12.246,-0.0405480000000002,-0.1110000000000006,0.043821953,0.28002298,22,1.1156569,3.4507530000000006,0.014118531,0,0,0,31,137.11989,NOT_AVAILABLE,,,,,,,,,-0.1110000000000006,-0.1180000000000003,0.1918079999999999,0.2439640000000001,0.1113470000000003,-0.0069999999999996,0.3028080000000006,0.3549640000000007,0.2223470000000009,0.3098080000000004,0.3619640000000004,0.2293470000000006,0.052156,-0.0804609999999996,-0.1326169999999997,-0.1326169999999997,,,0.774,110.05,264.065776,6.456237,LAMOST J173615.78+062722.4,True,-23.77432,spec-57120-HD173955N074804V01_sp02-227.fits,,,0.0769371144380739,1.0,4341.897249917036,4341.56201171875,109.98895263671875,0.33523819828587875,0.20724991703627893
3441526130005115520,86.11715319264036,27.064628561866805,0.03650897,0.027797733,0.3615461164403484,0.043053,8.397697999999998,0.4655295934095464,-1.6637248375311744,0.04434807,0.026571045,11.903924,12.447994,372,5065.873,42,4252.8794,41,1899.3925,11.181817,AAA,372123561,10.223,9.973,9.834,-0.1284809999999989,0.25,0.06182739,0.3083922,19,2.817416,41.37736,0.0468182,0,0,0,31,157.69977,NOT_AVAILABLE,,,,,,,,,0.25,0.3890000000000011,-1.6809239999999992,-2.224993999999999,-0.9588169999999998,0.1390000000000011,-1.9309239999999992,-2.474993999999999,-1.2088169999999998,-2.0699240000000003,-2.613994,-1.347817000000001,-0.5440699999999996,0.7221069999999994,1.266176999999999,1.266176999999999,,,0.708,11.75,86.117143,27.064642,LAMOST J054428.11+270352.7,True,15.58216,spec-57406-HD054322N291200V01_sp01-097.fits,,,0.0583784118969229,1.0,4341.64350886902,4341.98193359375,11.551776885986328,-0.33842472473043017,0.04649113098002999
3152561937217858944,107.22885654017452,5.272458058958426,0.018599598,0.017283741,0.2978577208853837,0.022371983,13.313872,-1.0284524984504608,1.157783398426362,0.02135371,0.017100781,11.836234,11.895359,207,4132.146,23,1969.3477,23,1498.7941,11.7001295,AAA,309234388,11.593,11.58,11.55,-0.0285585000000003,0.0129999999999999,0.02976025,0.13298371,16,0.99035144,-0.1627596899999996,0.05236005,0,0,0,31,23.238321000000013,NOT_AVAILABLE,,,,,,,,,0.0129999999999999,0.0429999999999992,-0.2432339999999992,-0.3023589999999991,-0.1071294999999992,0.0299999999999993,-0.2562339999999992,-0.315358999999999,-0.1201294999999991,-0.2862339999999985,-0.3453589999999984,-0.1501294999999984,-0.0591249999999998,0.1361045,0.1952294999999999,0.1952294999999999,,,0.62,62.2,107.228853,5.272458,LAMOST J070854.92+051620.8,True,-26.23574,spec-57330-HD070706N045438V01_sp04-223.fits,,,0.0126924803557035,1.0,4342.299911178001,4341.3583984375,62.74386978149414,0.9415127405009116,0.6099111780013118
3433349955379831296,94.31111154524748,27.988881157584096,0.018983841,0.016938755,0.3189178201696142,0.021834811,14.605935000000002,-0.5889594915659826,-1.6288827326523674,0.027139392,0.020067004,11.704298,11.844264,153,2990.71,19,1686.5913,19,1691.192,11.439516,AAA,374584733,11.15,11.139,11.069,-0.0778245000000001,0.011000000000001,0.037698787,0.11398398,14,0.9425485,-0.9698506000000008,0.090751305,0,0,0,31,13.821362999999993,NOT_AVAILABLE,,,,,,,,,0.011000000000001,0.0809999999999995,-0.5542979999999993,-0.6942640000000004,-0.289515999999999,0.0699999999999985,-0.5652980000000003,-0.7052640000000014,-0.300516,-0.6352979999999988,-0.775264,-0.3705159999999985,-0.1399660000000011,0.2647820000000003,0.4047480000000014,0.4047480000000014,,,0.628,114.33,94.311107,27.988888,LAMOST J061714.66+275919.9,True,7.66897,spec-58493-KII062035N253629V01_sp11-153.fits,,,0.0285577530343715,1.0,4341.925327092805,4341.43310546875,118.1666488647461,0.4922216240547641,0.23532709280516428
2031186383347329536,295.59635194760807,28.033135723283987,0.008250259,0.010116857,0.2146003154849721,0.013400619,16.01421,-2.906406410379496,-6.540660643856805,0.01134425,0.013009822,11.6104765,11.845228,510,1631.57,58,649.06165,58,664.62256,11.209467,AAA,374703466,10.742,10.672,10.617,-0.1233691249999999,0.0700000000000002,0.018209284,0.08623788,26,0.7613671,-7.766966,0.0134280869999999,0,0,1,31,11.022954,NOT_AVAILABLE,,,,,,,,,0.0700000000000002,0.125,-0.8684764999999999,-1.1032279999999997,-0.4674669999999992,0.0549999999999997,-0.9384765000000002,-1.173228,-0.5374669999999995,-0.9934765,-1.2282279999999997,-0.5924669999999992,-0.2347514999999997,0.4010095000000007,0.6357610000000005,0.6357610000000005,,,0.808,279.66,295.596478,28.033296,LAMOST J194223.15+280159.8,True,13.31512,spec-57641-HD193711N282959V01_sp08-071.fits,,,0.7023982349850914,1.0,4341.912257699395,4341.58642578125,276.07025146484375,0.32583191814501333,0.2222576993954135
3423140100860259456,89.47167314284277,21.18136929512129,0.012236748,0.009930056,0.3124791893454591,0.0137971039999999,22.648172,-0.2580933502052747,-1.3989724424241057,0.015114901,0.011321595,10.815521,11.375866,251,2793.7805,18,626.00037,17,556.6225,10.074965,AAA,356003550,9.207,8.963,8.831,-0.120130249999999,0.2440000000000015,0.021632642,0.0641151299999999,16,0.99594134,-0.0607600169999997,0.062684,0,0,1,31,5.383595500000013,NOT_AVAILABLE,OB+,05 57 53.20,+21 10 52.9,,0.0366145610700002,,,,0.2440000000000015,0.3760000000000012,-1.6085209999999996,-2.1688659999999995,-0.8679649999999999,0.1319999999999996,-1.8525210000000008,-2.412866000000001,-1.1119650000000014,-1.9845210000000009,-2.5448660000000007,-1.243965000000001,-0.5603449999999999,0.7405559999999998,1.3009009999999996,1.3009009999999996,,,0.896,104.43,89.47169,21.181351,LAMOST J055753.20+211052.8,True,13.60152,spec-56309-GAC088N20V1_sp09-034.fits,,,0.0868321769691646,1.0,4342.170251265556,4341.671875,97.3904800415039,0.49837626555563475,0.4802512655560349
342236360084305792,38.28543612362237,47.610147904624704,0.010720993,0.011517663,0.4170351537590009,0.015521154,26.868824,-0.9293267554091464,-1.863232211726935,0.018052926,0.01576313,11.793493,12.054229,312,3454.7183,34,1653.4988,34,1262.1647,11.371169,AAA,423661383,10.892,10.713,10.626,-0.02587325,0.1790000000000002,0.025382025,0.0864638459999999,17,0.92629987,-1.7187149999999995,0.0076303677999999,0,1,0,31,10.218522000000007,NOT_AVAILABLE,,,,,,,,,0.1790000000000002,0.266,-0.9014930000000004,-1.162229,-0.4791690000000006,0.0869999999999997,-1.0804930000000006,-1.3412290000000002,-0.6581690000000009,-1.1674930000000003,-1.428229,-0.7451690000000006,-0.2607359999999996,0.4223239999999997,0.6830599999999993,0.6830599999999993,,,0.63,88.82,38.285444,47.610156,LAMOST J023308.50+473636.5,True,-11.59776,spec-56583-HD024231N470147V01_sp14-154.fits,,,0.0348534136084822,1.0,4340.9095265689275,4342.00341796875,87.16816711425781,-1.0938913998224962,0.780473431072096
