source_id,ra,dec,ra_error,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmdec,pmra_error,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_g_n_obs,phot_g_mean_flux_over_error,phot_rp_n_obs,phot_rp_mean_flux_over_error,phot_bp_n_obs,phot_bp_mean_flux_over_error,phot_rp_mean_mag,ph_qual,tmass_oid,j_m,h_m,ks_m,j_ks_0,J-H,astrometric_sigma5d_max,astrometric_excess_noise,visibility_periods_used,ruwe,astrometric_gof_al,ipd_gof_harmonic_amplitude,ipd_frac_odd_win,ipd_frac_multi_peak,matched_transits_removed,astrometric_params_solved,astrometric_excess_noise_sig,phot_variable_flag,skiff_type,ra_skiff,dec_skiff,GroupSize_skiff,Sep_skiff,numeric_sp,std_sp,skiff_type_list,j_m-h_m,j_m-ks_m,j_m-phot_g_mean_mag,j_m-phot_bp_mean_mag,j_m-phot_rp_mean_mag,h_m-ks_m,h_m-phot_g_mean_mag,h_m-phot_bp_mean_mag,h_m-phot_rp_mean_mag,ks_m-phot_g_mean_mag,ks_m-phot_bp_mean_mag,ks_m-phot_rp_mean_mag,phot_g_mean_mag-phot_bp_mean_mag,phot_g_mean_mag-phot_rp_mean_mag,phot_bp_mean_mag-phot_rp_mean_mag,bp_rp,B2,B2_cut_split,B2_cut_probability,SNRG,RA_OBS,DEC_OBS,DESIG,HELIO,HELIO_RV,fits_name,GroupID,GroupSize,Separation,constain,Hgam_mu,Hgam_lambdaEff,SNR,mu-lambda_eff,Hgam_p-T,4471_S,4471_EW4,4471_sigma,4471_type,4471_BIC,4200_S,4200_EW4,4200_sigma,4200_type,4200_BIC,4542_S,4542_EW4,4542_sigma,4542_type,4542_BIC,4686_S,4686_EW4,4686_sigma,4686_type,4686_BIC,4387_S,4387_EW4,4387_sigma,4387_type,4387_BIC,4121_S,4121_EW4,4121_sigma,4121_type,4121_BIC,4144_S,4144_EW4,4144_sigma,4144_type,4144_BIC,4481_S,4481_EW4,4481_sigma,4481_type,4481_BIC,4226_S,4226_EW4,4226_sigma,4226_type,4226_BIC,4046_S,4046_EW4,4046_sigma,4046_type,4046_BIC,4383_S,4383_EW4,4383_sigma,4383_type,4383_BIC,4089_S,4089_EW4,4089_sigma,4089_type,4089_BIC,4552_S,4552_EW4,4552_sigma,4552_type,4552_BIC,4128_S,4128_EW4,4128_sigma,4128_type,4128_BIC,sp,sequence
454093427491985792,38.11060267165313,54.17706575347522,0.010675625,0.015315479,0.3096778675741326,0.019357163,15.998100999999998,-1.0524594981943198,-0.2648088593875681,0.014854213,0.021576017,11.941083,12.0019245,575,3262.7983,67,1831.7942,66,1351.3896,11.80424,AAA,438649039,11.699,11.682,11.71,-0.0687707500000009,0.0169999999999994,0.031812575,0.15578115,19,1.0818226,2.6468992,0.064625256,0,0,0,31,45.869812,NOT_AVAILABLE,,,,,,,,,0.0169999999999994,-0.011000000000001,-0.2420830000000009,-0.3029244999999996,-0.1052400000000002,-0.0280000000000004,-0.2590830000000004,-0.319924499999999,-0.1222399999999996,-0.2310829999999999,-0.2919244999999986,-0.0942399999999992,-0.0608414999999986,0.1368430000000007,0.1976844999999993,0.1976844999999993,,,0.612,392.52,38.110613,54.177065,LAMOST J023226.54+541037.4,True,-20.07613,spec-59111-HD023050N553254V01_sp05-007.fits,,,0.0219303925168873,1.0,4341.1786432964045,4341.59423828125,388.3064575195313,-0.4155949848454838,0.5113567035950837,12.223929593997019,1.1728007616319729,1.8045704169837842,E,-130.08413246742765,0.8666686700443773,,,U,,-0.38620629566344356,,,U,,-0.4107016560670359,,,U,,1.7074036598361757,,,U_bic,,0.4345480399102526,,,U,,0.9131184523434867,,,U,,2.3356119488434186,0.18616454129719232,1.3086268325448283,T,-84.79981587858269,0.09636096738595587,,,U,,-0.3471988985574197,,,U,,-0.1479083499405366,,,U,,0.5652283759007626,,,U,,3.6047562829237902,0.061953782931927326,1.3293616027101223,E,-106.03163541232557,-0.32662558411478915,,,U,,B0/B2,0.1587234692325525
3369795778115202176,97.26124461936624,17.918362731629788,0.017547088,0.016082339,0.2287696991886424,0.019731607,11.594071999999995,-0.1479774494851242,-0.2450065786816566,0.02125589,0.016932962,11.443498,11.579453,212,3023.7068,23,2394.5093,24,1477.0763,11.182031,AAA,346617488,10.937,10.863,10.828,-0.0448745000000001,0.0739999999999998,0.029715238,0.1245756799999999,16,0.9440291,-1.0967959,0.0663397,0,0,0,31,19.627161,NOT_AVAILABLE,OB-,06 29 02.70,+17 55 06.1,,0.0193320014895599,,,,0.0739999999999998,0.1089999999999999,-0.5064980000000006,-0.6424530000000015,-0.2450310000000009,0.0350000000000001,-0.5804980000000004,-0.7164530000000013,-0.3190310000000007,-0.6154980000000005,-0.7514530000000015,-0.3540310000000009,-0.1359550000000009,0.2614669999999996,0.3974220000000006,0.3974220000000006,,,0.666,395.18,97.261245,17.918364,LAMOST J062902.69+175506.1,True,-25.35963,spec-58423-TD062610N184524B01_sp08-013.fits,6.0,2.0,0.0047486321982097,1.0,4342.150280711014,4341.52099609375,387.7256164550781,0.6292846172636928,0.4602807110140929,11.601375969727124,0.9424441358586233,1.709116557915826,E,-143.17661728878178,0.7509212829758534,,,U,,-0.5102167767628902,,,U,,-0.19656955139508528,,,U,,1.0522542903923753,,,U_bic,,0.6065788368300076,,,U,,0.9640364754718023,,,U,,2.17694244364216,0.1688861248516692,1.3086268325448296,T,-94.58233045072625,0.20627900466271826,,,U,,-0.011870332005241306,,,U,,-0.20370870775685537,,,U,,0.5926671254193477,,,U,,1.6894438268994607,0.029708342846236024,1.3293616027101223,E,-102.7301293698451,-0.10707221597908435,,,U,,B0/B2,0.18033286319600395
3377550981519271936,94.98683418886944,23.73927588618139,0.01856756,0.017314859,0.512303830398339,0.023158906,22.121244,0.6263614511457876,-1.3644509216419762,0.02006723,0.015397433,9.803721,9.961726,217,2776.6887,23,2317.7417,26,1160.8693,9.498822,AAA,363139260,9.2,9.135,9.108,-0.0819302500000009,0.0649999999999995,0.027937885,0.11868639,15,1.2183677,4.4699535,0.08605507,0,0,1,31,16.782520000000005,NOT_AVAILABLE,OB-,06 19 56.84,+23 44 21.4,,0.0073702958550732,,,,0.0649999999999995,0.0919999999999987,-0.6037210000000002,-0.7617260000000012,-0.2988220000000012,0.0269999999999992,-0.6687209999999997,-0.8267260000000007,-0.3638220000000007,-0.6957209999999989,-0.853726,-0.390822,-0.158005000000001,0.3048989999999989,0.462904,0.462904,,,0.816,391.27,94.986813,23.739268,LAMOST J061956.83+234421.3,True,-27.94662,spec-56583-GAC093N22V2_sp13-104.fits,174.0,3.0,0.0753765705443405,1.0,4342.510727103111,4341.55126953125,380.3865661621094,0.959457571861094,0.8207271031114942,10.802915222692146,1.156712223821836,2.1711988855480615,E,-138.93411439721262,0.7655422726335676,,,U,,-0.34743365205247806,,,U,,-0.2928829169359769,,,U,,0.8956661877462965,,,U,,0.7692648297759505,,,U,,0.8828815842563268,,,U,,1.175099095500122,0.14956959692655547,1.651923164192324,T,-87.46414350004265,0.2815150547101122,,,U,,0.07126593551348713,,,U,,-0.19259322362140624,,,U,,0.4538274517426064,,,U,,2.204928435238633,0.06893462636060743,1.3293616027101223,E,-88.75573933993788,-0.36586537851175066,,,U,,B0/B2,0.13511293535132532
2006599447872913408,339.1703779185826,56.18767239452959,0.015753442,0.01646711,0.2579429539180878,0.01968571,13.103054999999998,-3.9223649817896713,-3.0762175484788683,0.019882126,0.018892191,10.937141,11.063232,457,1431.6788,53,408.52835,53,412.03577,10.539912,AAA,443156107,10.165,10.13,10.035,-0.095535250000001,0.0349999999999983,0.030433606,0.17881434,26,1.2540342,6.9345145,0.033652972,0,25,2,31,42.57670199999998,VARIABLE,,,,,,,,,0.0349999999999983,0.129999999999999,-0.7721410000000013,-0.8982320000000001,-0.3749120000000001,0.0950000000000006,-0.8071409999999997,-0.9332319999999984,-0.4099119999999985,-0.9021410000000004,-1.0282319999999991,-0.5049119999999991,-0.1260909999999988,0.3972290000000011,0.52332,0.52332,,,0.732,379.81,339.170464,56.187554,LAMOST J223640.91+561115.1,True,7.58364,spec-56967-HD224251N544526V01_sp16-152.fits,,,0.4597847411531154,1.0,4340.745008295541,4341.6259765625,377.1141052246094,-0.8809682669589165,0.9449917044585164,7.291254461994591,1.0267297974920182,1.9580285678561464,E,-150.9025497741268,0.1827918572245542,,,U,,-0.27409866492840634,,,U,,-0.40209296194243316,,,U,,1.2893254683053008,,,U_bic,,0.5144575953128778,,,U,,1.0898409285298516,,,U_bic,,1.1468169378612751,0.13876806374715656,1.3260537172855464,T,-91.729823813153,0.40329290546648233,,,U,,-0.3343036877021583,,,U,,0.07899505608696422,,,U,,0.7679841473581214,,,U,,2.4601055427069025,0.08315453559304102,1.7538270659985948,E,-166.18021896950285,-0.205598345645689,,,U,,B0/B2,0.1297064000106775
424463822509309312,12.922917962893624,58.86439568098638,0.010436043,0.011982177,0.2339329414480202,0.016928622,13.818783,-1.2961319815791628,-0.907641266997544,0.013991038,0.0155747649999999,11.610177,11.794132,582,216.67369,69,65.52133,68,69.569115,11.278058,AAA,448927628,11.168,11.082,11.037,-0.0122942500000013,0.0859999999999985,0.023948818,0.14213127,27,1.1579356,5.007492,0.09689786,0,0,0,31,34.749240000000015,VARIABLE,OB,00 51 41.50,+58 51 51.8,,0.0245703104095544,,,,0.0859999999999985,0.1309999999999984,-0.4421770000000009,-0.6261320000000001,-0.1100580000000004,0.0449999999999999,-0.5281769999999995,-0.7121319999999987,-0.1960579999999989,-0.5731769999999994,-0.7571319999999986,-0.2410579999999988,-0.1839549999999992,0.3321190000000005,0.5160739999999997,0.5160739999999997,,,0.674,377.57,12.922949,58.864403,LAMOST J005141.50+585151.8,True,-13.78695,spec-57651-HD005305N571308V01_sp11-078.fits,,,0.0634982239745293,1.0,4340.677805868516,4341.6953125,375.4129943847656,-1.0175066314841388,1.0121941314837386,6.011384962306235,0.8560841787647667,2.2840452236401507,T,-166.64489059938992,-0.5833171861981232,,,U,,-0.5507384571253525,,,U,,-0.5027689108189959,,,U,,0.8303462564167137,,,U,,0.18060575456205358,,,U,,0.6389112829275485,,,U,,1.0742237065369342,0.4190160534375108,4.2129598802885475,T,-437.7635111338889,0.2590702967807267,,,U,,-0.2392309179923455,,,U,,-0.07180492446084008,,,U,,1.0413691911801766,65.87836324916718,225.68452066623388,T,-879.1582468215622,1.942440068961316,0.050454234466342784,1.3790089820057918,E,-111.92908109103651,-0.2255239673595485,,,U,,B0/B2,0.20243546391183062
3376925084525521280,93.82299915492548,22.294941152739103,0.020461047,0.016859408,0.5278097538225325,0.02311212,22.836926,0.2733304357370691,-1.7376030887375098,0.029350337,0.021016058,10.191473,10.399386,178,2046.0786,18,1999.4786,17,1195.3046,9.824585,AAA,359141679,9.478,9.439,9.385,-0.1086182500000001,0.0389999999999997,0.042014632,0.127564,15,1.032877,0.6473846400000003,0.059159156,0,0,0,31,13.829522999999996,NOT_AVAILABLE,OB-,06 15 17.52,+22 17 41.8,,0.012179865068749,,,,0.0389999999999997,0.0929999999999999,-0.7134730000000005,-0.921386,-0.346585000000001,0.0540000000000002,-0.7524730000000002,-0.9603859999999996,-0.3855850000000007,-0.8064730000000004,-1.014386,-0.439585000000001,-0.2079129999999995,0.3668879999999994,0.574800999999999,0.574800999999999,,,0.702,377.91,93.823001,22.294952,LAMOST J061517.52+221741.8,True,-27.74111,spec-56583-GAC093N22V2_sp08-020.fits,162.0,2.0,0.0395307875890744,1.0,4341.990521469073,4341.60400390625,373.76220703125,0.3865175628234283,0.3005214690738285,13.02004516841706,1.0432811675933602,1.788877091654177,E,-124.39304092995205,-0.5056024082078394,,,U,,-0.5320623592860498,,,U,,0.03417133280035787,,,U,,1.0913904506832628,,,U_bic,,1.120525716275876,,,U_bic,,1.2905016477598672,,,U_bic,,1.2320443083276666,0.13353851709966486,1.411460752292764,T,-94.96496365995476,0.6444670445760863,,,U,,-0.13487583740091486,,,U,,-0.2495990800110198,,,U,,0.4089839042369231,,,U,,3.333743092850009,0.11263588329218792,1.3293616027101223,E,-103.77954603740758,-0.3000362395070884,,,U,,B0/B2,0.13405284681296034
403566878162737024,17.531028330686254,50.2650056066592,0.020975,0.024239346,0.1003177069814985,0.036536243,2.7457040000000035,-1.0008596448425475,-1.921912824116117,0.032948416,0.025846662,11.144067,11.103338,516,1990.7932,58,1704.9839,58,1304.398,11.180944,AAA,429843590,11.245,11.329,11.335,-0.0422667500000013,-0.0840000000000014,0.047594257,0.29389548,20,1.155925,4.7643456,0.023389176,0,1,1,31,159.0763,NOT_AVAILABLE,OB-,01 10 07.45,+50 15 54.1,,0.0855128233715093,,,,-0.0840000000000014,-0.0900000000000016,0.1009329999999995,0.1416619999999985,0.064055999999999,-0.0060000000000002,0.1849330000000009,0.2256619999999998,0.1480560000000003,0.1909330000000012,0.231662,0.1540560000000006,0.0407289999999989,-0.0368770000000004,-0.0776059999999994,-0.0776059999999994,,,0.678,367.99,17.530991,50.265,LAMOST J011007.43+501553.9,True,-15.72497,spec-56918-HD011253N513608V_sp05-093.fits,55.0,2.0,0.0882467150775424,1.0,4340.636319664736,4341.5751953125,371.1641845703125,-0.93887564776378,1.0536803352633797,16.652422236512166,1.302547614254039,1.8701285191663555,E,-123.86783531776943,0.002607459075819141,,,U,,0.0021055417304533097,,,U,,-0.17376716685778384,,,U,,2.3926564746841534,,,U_bic,,0.7805318310482474,,,U,,2.0602438084174017,0.462521112757009,1.2102096840137848,E,-74.16216541835851,2.723952264782479,0.2828151250810532,1.3086268325448283,E,-92.08980382358045,0.22372073986912294,,,U,,-0.2353930378976576,,,U,,0.015787796115171178,,,U,,0.6607962251305166,,,U,,3.1773436845093466,0.057640623941741596,1.3293616027101223,E,-103.1132966366908,-0.2493122745534257,,,U,,B0/B2,0.21712459643405796
3425033734762839168,93.43769112168336,22.611912789808542,0.014009874,0.011571211,0.431553026770867,0.016318697,26.44531,0.3126672326412092,-2.1095063850197446,0.017517252,0.01180511,10.91262,11.138491,233,3146.5298,24,2768.9172,24,1012.2519,10.514228,AAA,360025207,10.047,9.922,9.911,-0.1144049999999992,0.125,0.02434814,0.0737832599999999,17,0.8719651,-2.7833296999999995,0.06934853,0,0,1,31,6.52591799999999,NOT_AVAILABLE,OB-,06 13 45.04,+22 36 42.9,,0.0824602903113967,,,,0.125,0.136000000000001,-0.8656199999999998,-1.0914909999999995,-0.4672279999999986,0.011000000000001,-0.9906199999999998,-1.2164909999999995,-0.5922279999999986,-1.0016200000000008,-1.2274910000000006,-0.6032279999999997,-0.2258709999999997,0.3983920000000012,0.6242630000000009,0.6242630000000009,,,0.724,368.74,93.437382,22.611849,LAMOST J061344.97+223642.6,True,4.77737,spec-57391-KP061029N225952V01_sp08-232.fits,180.0,2.0,1.0526493172838165,1.0,4342.024343004562,4341.65625,366.4347534179688,0.3680930045620698,0.33434300456247,9.290867218413872,0.9973837988185759,1.612222050569649,E,-105.27237138668784,0.30021539543795744,,,U,,-0.5748258930754281,,,U,,-0.2591264230450309,,,U,,1.007454891410124,,,U_bic,,1.3159746246076864,,,U_bic,,1.3473967953371746,,,U_bic,,1.1652051130892027,0.11010454496654976,1.3086268325448283,T,-83.54229542256473,-0.28445110541066404,,,U,,-0.4123025654854541,,,U,,-0.2558720750402205,,,U,,0.46276992804248224,,,U,,3.0462555795540434,0.05558742690277266,1.3293616027101223,E,-83.57454121982069,-0.23841842130073287,,,U,,B0/B2,0.10966986428888716
457375362319743232,38.20914811529374,56.24280917022296,0.012228309,0.017567808,0.3908039161721345,0.020855218,18.738903,-0.0921024951092879,-1.3291682402675644,0.0171218999999999,0.02596942,11.782928,11.9288645,378,4510.8267,42,2871.1567,44,1815.6182,11.507595,AAA,443277441,11.251,11.199,11.172,-0.073732000000001,0.0519999999999996,0.037070416,0.15553045,19,1.2631574,6.77966,0.023220986,0,0,0,31,38.95006000000001,NOT_AVAILABLE,,,,,,,,,0.0519999999999996,0.0789999999999988,-0.5319280000000006,-0.6778645000000001,-0.2565950000000008,0.0269999999999992,-0.5839280000000002,-0.7298644999999997,-0.3085950000000004,-0.6109279999999995,-0.7568644999999989,-0.3355949999999996,-0.1459364999999994,0.2753329999999998,0.4212694999999993,0.4212694999999993,,,0.624,358.38,38.209153,56.242829,LAMOST J023250.19+561434.1,True,-19.80572,spec-59111-HD023050N553254V01_sp15-103.fits,,,0.0720528571019391,1.0,4341.083006691683,4341.59716796875,365.6324768066406,-0.5141612770667052,0.606993308316305,9.644614926415011,1.2259399803850115,2.294914097843639,T,-179.6374424029788,-0.27576873174237637,,,U,,-0.46351950162277417,,,U,,-0.6737448029750587,,,U,,0.7923350616722268,,,U,,0.2661101360082186,,,U,,0.7120936237692047,,,U,,1.823705123210505,0.2426807112039946,1.8985427883863435,T,-107.39460941792606,0.41955264066567105,,,U,,-0.22843494247964152,,,U,,0.049577562239134544,,,U,,1.1091906049150453,65.72554933304775,261.49367145376726,T,-817.668247050444,1.6948848021421679,0.03092827410754633,1.3293616027101223,E,-102.09551633273573,-0.30040048295266264,,,U,,B0/B2,0.19246128526360906
3354125710194031872,102.99515925600856,14.112846937669278,0.03905504,0.033880997,0.1255539374641073,0.044009477,2.8528842999999995,0.03624313750894,-0.2475129907753259,0.05285642,0.046187267,10.113994,10.069449,187,1592.9667,21,1860.7273,20,1499.6105,10.171071,AAA,335535741,10.275,10.332,10.37,-0.030998499999999,-0.0570000000000003,0.07995219,0.3170457,15,1.2719254,5.0124173,0.06212081,0,0,0,31,122.71039,NOT_AVAILABLE,,,,,,,,,-0.0570000000000003,-0.0949999999999988,0.1610060000000004,0.2055509999999999,0.1039290000000008,-0.0379999999999984,0.2180060000000008,0.2625510000000002,0.1609290000000011,0.2560059999999994,0.3005509999999987,0.1989289999999997,0.0445449999999993,-0.0570769999999996,-0.1016219999999989,-0.1016219999999989,,,0.766,359.6,102.99515,14.11285,LAMOST J065158.83+140646.2,True,-18.16515,spec-56258-GAC105N15V1_sp02-154.fits,,,0.0341446090581363,1.0,4342.458745594874,4341.48779296875,364.7971801757813,0.9709526261240172,0.7687455948744173,14.002613864789943,1.1313111757259748,2.4388339922006175,T,-210.2942759236059,0.8122357714049946,,,U,,-0.634481836138645,,,U,,-0.2991859643032792,,,U,,1.172019653903989,0.4586988738625942,1.5379542089037617,E,-80.79158220211752,0.5973621586094203,,,U,,1.2129679305608543,0.4146284992675288,1.3745840363218824,E,-78.37720991680212,2.273871301919484,0.7095757031251478,4.68647686851445,T,-363.86646715718587,-0.5114703654620785,,,U,,-0.14333540809240392,,,U,,-0.35484645400105774,,,U,,0.2727379876008072,,,U,,1.6248039664831555,0.065523759594176,1.761633582757034,E,-161.49534538857023,-0.291219689311474,,,U,,B0/B2,0.19478443885965624
246580467676713344,59.097310247906336,46.912873011727086,0.017185576,0.012756851,0.5243837209751808,0.024146646,21.716627,0.3865691763299224,-2.582729012447356,0.023124814,0.0189006419999999,10.644238,11.075196,464,7259.793,51,5753.288,54,2412.4922,10.026539,AAA,421975537,9.245,8.996,8.849,-0.0528095000000008,0.2489999999999987,0.03552256,0.15450159,18,1.4383821,12.579884,0.00983139,0,0,0,31,41.440500000000014,NOT_AVAILABLE,,,,,,,,,0.2489999999999987,0.395999999999999,-1.3992380000000004,-1.8301960000000008,-0.7815390000000004,0.1470000000000002,-1.6482379999999992,-2.079196,-1.0305389999999992,-1.7952379999999994,-2.226196,-1.1775389999999994,-0.4309580000000004,0.617699,1.0486570000000004,1.0486570000000004,,,0.764,370.63,59.097306,46.912895,LAMOST J035623.35+465446.4,True,0.85343,spec-56627-GAC056N46V1_sp13-186.fits,125.0,4.0,0.0798441129767827,1.0,4341.078441551616,4341.98828125,364.0386352539063,-0.9098396983845304,0.6115584483841303,1.655726692883879,0.16803734960005207,1.3057064423807023,E,-85.90305150424452,0.7346668892708478,,,U,,-0.2192390031840215,,,U,,-0.576396753124139,,,U,,-0.09925322195105149,,,U,,0.1363749758071983,,,U,,-0.41708143767800254,,,U,,2.3587985504764215,,,U_bic,,1.3830054538840888,,,U_bic,,0.22463155394116036,,,U,,-0.09574873702515858,,,U,,1.2371845605249456,66.0181981176338,168.36684033178383,T,-749.8269975845017,1.9331322951973127,,,U_bic,,-0.10173811079914498,,,U,,FGK,
2104951725038702336,283.48411656896934,42.58213519927082,0.018953385,0.019832887,0.1699944585642114,0.021805434,7.795967600000001,-4.485716493943476,-10.17415449978596,0.029574592,0.026080236,11.820503,11.786387,397,995.48456,44,207.93832,44,398.27115,11.860517,AAA,411696557,12.065,12.095,12.153,-0.0048757500000009,-0.0300000000000011,0.043214,0.23960091,27,1.0018903,0.0760219600000002,0.013762889,0,0,0,31,93.24177,NOT_AVAILABLE,,,,,,,,,-0.0300000000000011,-0.0880000000000009,0.244496999999999,0.2786130000000001,0.2044829999999997,-0.0579999999999998,0.2744970000000002,0.3086130000000011,0.2344830000000007,0.3324970000000004,0.3666130000000009,0.2924830000000007,0.0341160000000009,-0.0400139999999993,-0.0741300000000002,-0.0741300000000002,,,0.806,355.18,283.48411,42.582246,LAMOST J185356.18+423456.0,True,-7.57285,spec-57912-KP185031N425443V04_sp08-241.fits,90.0,5.0,0.3992624958917696,1.0,4340.958414154706,4341.5693359375,363.5873107910156,-0.6109217827943212,0.731585845293921,9.299355058301325,1.2694430462696804,3.4299825892176177,T,-299.8066853088691,-0.028957492634343905,,,U,,-0.34279158074956084,,,U,,-0.4671161777422781,,,U,,0.7330303897482308,,,U,,0.12832930202314088,,,U,,0.5132055794336514,,,U,,1.9427505298479522,0.4533646827258399,4.9708542200761485,T,-652.5651649663552,1.0229331336965202,0.05173918738572645,4.308706139609026,E,-368.6532253306415,-0.21954443814317953,,,U,,0.009264129954042293,,,U,,1.0237609339145692,0.20657375049263937,3.402080500507686,T,-902.5237653915085,1.618243900945253,0.029774740121388102,1.3293616027102688,E,-105.46322644626112,-0.27870843971801534,,,U,,B0/B2,0.1532795847715141
2179974186547887488,308.7009739244577,49.74054505312332,0.010924204,0.01190043,0.439791278981935,0.012691497,34.652435,-2.133818793609927,-3.26340809867892,0.013658684,0.015381723,11.256946,11.541628,356,3124.745,43,3186.2363,44,1746.0902,10.794426,AAA,428646300,10.218,10.086,10.02,-0.1112364999999995,0.1319999999999996,0.021378906,0.1106728999999999,26,0.8473599,-4.105752500000001,0.030679606,0,0,1,31,18.43032500000001,NOT_AVAILABLE,,,,,,,,,0.1319999999999996,0.1980000000000004,-1.0389459999999993,-1.3236279999999994,-0.5764259999999997,0.0660000000000007,-1.170945999999999,-1.455627999999999,-0.7084259999999993,-1.2369459999999997,-1.5216279999999998,-0.7744260000000001,-0.2846820000000001,0.4625199999999996,0.7472019999999997,0.7472019999999997,,,0.634,357.25,308.700994,49.740557,LAMOST J203448.23+494426.0,True,5.38433,spec-57291-HD203019N494648V01_sp08-029.fits,,,0.0634915665869988,1.0,4341.243326835503,4341.66552734375,356.6363220214844,-0.4222005082474425,0.4466731644970423,1.7518182482210034,0.13464224006416908,1.4943704499125579,E,-96.30320383617467,0.8477156643233107,,,U,,-1.192010091160606,,,U,,-0.6275645418413267,,,U,,-4.4673326925971365e-05,,,U,,0.01833209779960403,,,U,,-0.12398216874597151,,,U,,3.716732515616954,0.21105405888286022,1.5519745994057168,E,-106.55053911129721,-0.5923438566191392,,,U,,-0.22038004608251438,,,U,,-0.2536578058076189,,,U,,1.2634420999861702,0.3634491836421716,3.506431432905636,T,-868.1270597640671,1.4511206067848172,0.058137534017602,1.5908807787900026,E,-106.32093629757651,0.09300033037285296,,,U,,B7/B9,1.567517435704234
3425704398196574464,95.01326886100684,24.22927935418187,0.014484673,0.012099296,0.2062380186550648,0.015770026,13.077849,0.2988084886761215,-0.5940614655570953,0.02036634,0.014262786,10.083787,10.474568,201,1473.8387,23,489.51233,23,593.7442,9.503585,AAA,364502197,8.872,8.699,8.593,-0.0936967499999998,0.173,0.028709449,0.07252955,15,0.9689454,-0.5623807999999997,0.094277546,0,0,0,31,5.861317000000014,NOT_AVAILABLE,OB,06 20 03.19,+24 13 45.4,3.0,0.0750829745944717,,,,0.173,0.2789999999999999,-1.2117869999999993,-1.6025679999999998,-0.6315849999999994,0.1059999999999998,-1.384786999999999,-1.7755679999999998,-0.8045849999999994,-1.4907869999999992,-1.881568,-0.9105849999999992,-0.3907810000000005,0.5802019999999999,0.9709830000000004,0.9709830000000004,,,0.84,359.99,95.012806,24.229488,LAMOST J062003.07+241346.1,True,24.97458,spec-57439-KP062257N223048V01_sp16-106.fits,28.0,3.0,1.6950263242870902,1.0,4342.129644794407,4341.64501953125,353.72296142578125,0.4846252631568859,0.4396447944072861,9.240574048287028,0.7459740132016199,1.4141670139019198,E,-99.35014559337682,-0.018259140172466857,,,U,,-0.14901820641445762,,,U,,-0.0989617282273787,,,U,,0.9343860164330319,,,U,,1.387927333235488,0.2245307659607178,1.203492786636295,E,-71.47274793063612,1.3497737601226243,,,U_bic,,1.2471152778493482,0.1105370290070307,1.3086268325448283,T,-77.97963307828972,0.17075343952799596,,,U,,0.05613404986660878,,,U,,-0.07324148469479255,,,U,,0.5604071041256004,,,U,,3.591028674451296,0.30915453900711864,1.3293616027101223,E,-82.31340230380506,0.061582281159411056,,,U,,B0/B2,0.13420305871444088
3373469800514670976,93.57179183589672,18.627015876356687,0.019408701,0.017258331,0.4899615454375432,0.022194862,22.075449,-0.0202589185345454,-1.53968689523268,0.024742827,0.019243894,10.1839485,10.317657,227,1493.642,25,2129.7349,25,1279.6332,9.909185,AAA,348677738,9.665,9.549,9.539,-0.0352371250000005,0.1159999999999996,0.036422037,0.14606526,17,1.0443653,0.9895169,0.033866253,0,0,1,31,22.46789000000001,VARIABLE,,,,,,,,,0.1159999999999996,0.1259999999999994,-0.5189485000000005,-0.6526570000000014,-0.2441850000000016,0.0099999999999997,-0.6349485000000001,-0.768657000000001,-0.3601850000000013,-0.6449484999999999,-0.7786570000000008,-0.3701850000000011,-0.1337085000000009,0.2747634999999988,0.4084719999999997,0.4084719999999997,,,0.698,358.01,93.572277,18.626765,LAMOST J061417.34+183736.3,True,28.89655,spec-57457-KP061450N190923V01_sp04-126.fits,54.0,2.0,1.8854843159162096,1.0,4342.185624837689,4341.59423828125,353.5425720214844,0.5913865564389198,0.49562483768932,11.207478884527848,1.2690538526827786,2.079604030218908,E,-142.28456881709556,-0.1895127906244777,,,U,,-0.8205447591733007,,,U,,-0.3184294818796982,,,U,,1.1083263201308526,,,U_bic,,0.6977294418073882,,,U,,1.199490620569125,,,U_bic,,1.2884801298969177,0.12064549036124891,1.4031330412006164,T,-89.63484665394901,0.4297418809085823,,,U,,-0.25030103599026454,,,U,,-0.23658090711333757,,,U,,0.7040572339511935,,,U,,2.0339052207286015,0.021909548002616727,1.3293616027101223,E,-91.02933705722303,-0.3965279000502253,,,U,,B0/B2,0.09213464587369849
